time_s,force_n,position_mm
486.942209077,45.312024168994014,0.0
486.944209077,66.72967202314288,0.1
486.946209077,26.95746601784303,0.2
486.94820907699994,59.330565423926046,0.3
486.95020907699995,22.475747266991092,0.4
486.95220907699996,54.409622135859834,0.5
486.954209077,47.1318789555462,0.6
486.956209077,57.46298939982798,0.7
486.958209077,29.63849650415917,0.8
486.96020907699994,24.67592242489067,0.9
486.96220907699995,48.81099319105783,1.0
486.96420907699996,66.4119194336041,1.1
486.966209077,69.99268918714718,1.2
486.968209077,55.36021041174619,1.3
486.970209077,52.24567183959895,1.4
486.97220907699995,49.329738504047874,1.5
486.97420907699995,33.58913636106175,1.6
486.97620907699996,81.5993907034098,1.7
486.978209077,53.88710137918406,1.8
486.980209077,53.62261246698615,1.9
486.982209077,47.09886895548385,2.0
486.98420907699995,62.29467750064125,2.1
486.98620907699996,45.24704714188712,2.2
486.98820907699996,58.092320303787,2.3
486.990209077,31.56975134760808,2.4
486.992209077,29.565944478762923,2.5
486.994209077,48.44423147749581,2.6
486.99620907699995,40.99296776897945,2.7
486.99820907699996,58.41138657318966,2.8
487.00020907699997,77.72526005287126,2.9
487.002209077,50.04891025217401,3.0
487.004209077,33.033837770274474,3.1
487.006209077,48.036741438701206,3.2
487.00820907699995,78.26220307349224,3.3
487.01020907699996,54.95313638110081,3.4
487.01220907699997,52.71047734857551,3.5
487.014209077,14.414150983261358,3.6
487.016209077,48.22901652068758,3.7
487.018209077,25.892172440558248,3.8
487.02020907699995,42.21733579552016,3.9
487.02220907699996,57.94804500217394,4.0
487.02420907699997,63.373225972425644,4.1
487.026209077,12.300084916083712,4.2
487.028209077,40.66412683609345,4.3
487.030209077,29.771332363294178,4.4
487.03220907699995,55.93029111331633,4.5
487.03420907699996,36.7976368133305,4.6
487.03620907699997,63.41955899424364,4.7
487.038209077,44.371284712392914,4.8
487.040209077,52.86491759285583,4.9
487.042209077,47.877352255375776,5.0
487.04420907699995,63.72287833448221,5.1
487.04620907699996,51.00896738520001,5.2
487.04820907699997,53.371125946817536,5.3
487.050209077,31.485995777849823,5.4
487.052209077,42.50226619015406,5.5
487.054209077,29.84458485445667,5.6
487.05620907699995,74.40810622846746,5.7
487.05820907699996,51.97635466570222,5.8
487.06020907699997,38.288319665226645,5.9
487.062209077,15.43899481196457,6.0
487.064209077,44.43086056608219,6.1
487.066209077,54.24665640572053,6.2
487.06820907699995,70.82937140536544,6.3
487.07020907699996,70.31027361379542,6.4
487.07220907699997,40.897438360195224,6.5
487.074209077,33.94930224785658,6.6
487.076209077,41.161844252170575,6.7
487.078209077,41.96612372288337,6.8
487.08020907699995,58.99093750118491,6.9
487.08220907699996,54.738906964508786,7.0
487.08420907699997,57.220135761350605,7.1
487.086209077,40.32934357889854,7.2
487.088209077,38.32287257614402,7.3
487.090209077,48.64023009346461,7.4
487.09220907699995,54.87806723370284,7.5
487.09420907699996,33.05127392459414,7.6
487.09620907699997,63.35266009930318,7.7
487.098209077,60.94389745905858,7.8
487.100209077,0.0,7.9
487.102209077,53.01964830243683,8.0
487.10420907699995,53.95233801578274,8.1
487.10620907699996,52.50240130634086,8.2
487.10820907699997,45.6544238971111,8.3
487.110209077,44.64520739890511,8.4
487.112209077,43.719131437760105,8.5
487.114209077,59.998611711915956,8.6
487.11620907699995,32.47443692161781,8.7
487.11820907699996,33.91464121500231,8.8
487.12020907699997,13.455379554789026,8.9
487.122209077,50.508810893967656,9.0
487.124209077,77.12482464374652,9.1
487.126209077,61.81690148636066,9.2
487.12820907699995,63.54278757151894,9.3
487.13020907699996,22.457926662135048,9.4
487.13220907699997,44.0456373901737,9.5
487.134209077,33.99884945382145,9.6
487.136209077,61.177427513316864,9.7
487.138209077,57.652859441023196,9.8
487.14020907699995,44.92700029432149,9.9
487.14220907699996,49.24774421847046,10.0
487.14420907699997,81.62173644936317,10.1
487.146209077,41.11371319041659,10.2
487.148209077,45.90814818444642,10.3
487.150209077,61.128625730744645,10.4
487.15220907699995,53.91553808995277,10.5
487.15420907699996,42.49209016623395,10.6
487.15620907699997,34.16656572940332,10.7
487.158209077,52.9199888060265,10.8
487.160209077,69.13932671858561,10.9
487.162209077,63.64313167415685,11.0
487.16420907699995,45.83574237319256,11.1
487.16620907699996,70.48418465498956,11.2
487.168209077,34.976246798065525,11.3
487.170209077,71.65334549588559,11.4
487.172209077,41.55772406418568,11.5
487.174209077,44.641846538415386,11.6
487.17620907699995,84.49706838173967,11.7
487.17820907699996,69.57010444547367,11.8
487.180209077,43.16197812180855,11.9
487.182209077,75.27551102108552,12.0
487.184209077,37.339969364003615,12.1
487.186209077,77.31180555162612,12.2
487.18820907699995,43.73246295170652,12.3
487.19020907699996,51.82240520086349,12.4
487.192209077,74.00025691408366,12.5
487.194209077,89.13321296551428,12.6
487.196209077,38.069782520038615,12.7
487.19820907699994,68.71434856352434,12.8
487.20020907699995,34.91654329647453,12.9
487.20220907699996,43.663043180416324,13.0
487.204209077,43.98835624421763,13.1
487.206209077,47.688003652692096,13.2
487.208209077,61.33528382754149,13.3
487.21020907699994,62.73001478238403,13.4
487.21220907699995,69.16805152846483,13.5
487.21420907699996,59.45003497225353,13.6
487.216209077,61.445000210419174,13.7
487.218209077,66.61536215953596,13.8
487.220209077,47.923831003514756,13.9
487.22220907699995,72.7511047746532,14.0
487.22420907699995,28.168042993218663,14.1
487.22620907699996,30.951485314696434,14.2
487.228209077,15.872586426672058,14.3
487.230209077,50.570966026703275,14.4
487.232209077,42.815414356389184,14.5
487.23420907699995,34.77575212580942,14.6
487.23620907699996,57.039382066440524,14.7
487.23820907699996,50.82239124070821,14.8
487.240209077,72.94545700841465,14.9
487.242209077,40.108523740157544,15.0
487.244209077,60.65909710975963,15.1
487.24620907699995,44.58617192042788,15.2
487.24820907699996,37.296709754085704,15.3
487.25020907699997,56.14043926064465,15.4
487.252209077,46.135847089019826,15.5
487.254209077,43.86155117710985,15.6
487.256209077,69.68803771264818,15.7
487.25820907699995,42.484782136956085,15.8
487.26020907699996,53.40351208094019,15.9
487.26220907699997,10.405693304619518,16.0
487.264209077,39.484896504379,16.1
487.266209077,54.04664782225479,16.2
487.268209077,50.49443815628131,16.3
487.27020907699995,25.410274100165047,16.4
487.27220907699996,59.01750457970141,16.5
487.27420907699997,34.40020337932745,16.6
487.276209077,30.41763506450411,16.7
487.278209077,35.64993054914427,16.8
487.280209077,35.488237377979516,16.9
487.28220907699995,59.41457734739106,17.0
487.28420907699996,44.967262282756124,17.1
487.28620907699997,63.40759466087655,17.2
487.288209077,47.6784230575585,17.3
487.290209077,57.625066027393,17.4
487.292209077,31.96969924443382,17.5
487.29420907699995,61.95156292691715,17.6
487.29620907699996,43.477790753897715,17.7
487.29820907699997,42.37930477246954,17.8
487.300209077,40.5000201115246,17.9
487.302209077,45.995998236585045,18.0
487.304209077,55.37994710259985,18.1
487.30620907699995,65.48776525216218,18.2
487.30820907699996,42.63317212156546,18.3
487.31020907699997,60.83565525622804,18.4
487.312209077,63.12664948022828,18.5
487.314209077,77.13176593682391,18.6
487.316209077,52.57032778356642,18.7
487.31820907699995,24.322597252237077,18.8
487.32020907699996,51.68395531190381,18.9
487.32220907699997,54.260688991144534,19.0
487.324209077,46.70000662573148,19.1
487.326209077,62.110263282232175,19.2
487.328209077,45.40138898301906,19.3
487.33020907699995,78.76607877162981,19.4
487.33220907699996,61.885848105453974,19.5
487.33420907699997,49.179164276877536,19.6
487.336209077,51.10726995499255,19.7
487.338209077,74.24238644331419,19.8
487.340209077,27.705317825958048,19.9
487.34220907699995,64.85164660659123,20.0
487.34420907699996,0.0,20.1
487.34620907699997,0.0,20.2
487.348209077,0.0,20.3
487.350209077,0.0,20.4
487.352209077,79.02922071247949,20.5
487.35420907699995,111.33768352691678,20.6
487.35620907699996,0.0,20.7
487.35820907699997,194.79355410599328,20.8
487.360209077,0.0,20.9
487.362209077,158.89026346980893,21.0
487.364209077,11.828434169367156,21.1
487.36620907699995,281.54764744359795,21.2
487.36820907699996,29.208891619398443,21.3
487.37020907699997,124.28853542673754,21.4
487.372209077,353.13246110517,21.5
487.374209077,169.9168897725588,21.6
487.376209077,293.89330215563973,21.7
487.37820907699995,190.5226992684344,21.8
487.38020907699996,144.67566258017663,21.9
487.38220907699997,196.7730782144051,22.0
487.384209077,156.3321072271106,22.1
487.386209077,194.89847622907797,22.2
487.388209077,301.0055653399803,22.3
487.39020907699995,275.314614734689,22.4
487.39220907699996,375.56980065048117,22.5
487.39420907699997,288.7099112818355,22.6
487.396209077,207.20570071817025,22.7
487.398209077,142.18289517707643,22.8
487.400209077,187.69165458943493,22.9
487.40220907699995,265.16603377792154,23.0
487.40420907699996,303.11552038683146,23.1
487.40620907699997,414.4966622369938,23.2
487.408209077,257.17830851035353,23.3
487.410209077,311.95884677042545,23.4
487.412209077,473.5561123469462,23.5
487.41420907699995,497.4239788582545,23.6
487.41620907699996,222.83909824704716,23.7
487.418209077,328.65676718737666,23.8
487.420209077,368.3748270502916,23.9
487.422209077,344.6310828934809,24.0
487.424209077,429.1084475897955,24.1
487.42620907699995,486.8451161525465,24.2
487.42820907699996,405.2417269821754,24.3
487.430209077,479.5094546198953,24.4
487.432209077,457.1418185498423,24.5
487.434209077,568.7799831967076,24.6
487.436209077,397.8697727573959,24.7
487.43820907699995,462.2292821500593,24.8
487.44020907699996,535.1768216935977,24.9
