t;force_n;position_mm
24309.336052045;43.81905656242737;0.0
24309.338052045;49.07150018694645;0.1
24309.340052045;56.67726556410497;0.2
24309.342052045;36.591478368859015;0.3
24309.344052045002;63.290429839193806;0.4
24309.346052045;64.10141278594477;0.5
24309.348052045;49.46024344105955;0.6
24309.350052045;36.861243876347345;0.7
24309.352052045;47.561842800251185;0.8
24309.354052045;66.855734777206;0.9
24309.356052045;29.53138550414352;1.0
24309.536052045;42.82352148758501;10.0
24309.736052045002;48.1961585167724;20.0
24309.936052045;989.1499616605136;30.0
24310.136052045;1908.8003404902706;40.0
24310.336052045;2795.5899723189773;50.0
24310.536052045;3890.285310151772;60.0
24310.736052045002;2943.916515613591;70.0
24310.936052045;1967.7936091301008;80.0
24311.136052045;1054.638297038715;90.0
