time_s,force_n,position_mm
1724.433373607,37.035150696178256,0.0
1724.433573607,42.667350581104074,0.01
1724.433773607,63.180276689870475,0.02
1724.433973607,58.545557705765646,0.03
1724.434173607,55.788520137243225,0.04
1724.434373607,67.65657894537776,0.05
1724.434573607,63.036694134909794,0.06
1724.4347736070001,41.1264255262962,0.07
1724.434973607,45.37983064663889,0.08
1724.435173607,56.1636534434862,0.09
1724.435373607,69.17727378654024,0.1
1724.435573607,45.741520307352495,0.11
1724.435773607,53.81931797053146,0.12
1724.435973607,19.176859130464692,0.13
1724.436173607,46.24327860733886,0.14
1724.436373607,29.23429683344218,0.15
1724.4365736070001,46.60294860262798,0.16
1724.436773607,53.91180576179515,0.17
1724.436973607,63.41214649111213,0.18
1724.437173607,56.76477912760399,0.19
1724.437373607,51.55400059570915,0.2
1724.437573607,49.68854694423847,0.21
1724.437773607,33.96916260813359,0.22
1724.437973607,44.80110117012695,0.23
1724.438173607,26.309469271849977,0.24
1724.4383736070001,72.24760963180361,0.25
1724.438573607,69.83081731259301,0.26
1724.438773607,78.99833932152431,0.27
1724.438973607,50.78497660211717,0.28
1724.439173607,68.39477875253753,0.29
1724.439373607,51.87665751423567,0.3
1724.439573607,64.35442318309526,0.31
1724.439773607,51.98806890819056,0.32
1724.439973607,75.40198521428397,0.33
1724.4401736070001,21.695318782568897,0.34
1724.440373607,43.37361999904884,0.35
1724.440573607,67.50477882855873,0.36
1724.440773607,41.41891324338961,0.37
1724.440973607,46.328852849251874,0.38
1724.441173607,52.21175918497147,0.39
1724.441373607,29.967719905788144,0.4
1724.441573607,78.95154103203129,0.41
1724.441773607,40.06031911836626,0.42
1724.441973607,40.45287064703748,0.43
1724.442173607,56.47022602352616,0.44
1724.442373607,15.465412982766367,0.45
1724.442573607,39.27566831019989,0.46
1724.442773607,68.58738934941243,0.47
1724.442973607,49.28976606655801,0.48
1724.443173607,31.76475869743386,0.49
1724.443373607,57.354931825715056,0.5
1724.443573607,54.07308409003738,0.51
1724.443773607,44.487141673574556,0.52
1724.443973607,49.83437148745928,0.53
1724.444173607,59.684863104895456,0.54
1724.444373607,38.21960955598866,0.55
1724.444573607,38.89321368473344,0.56
1724.4447736070001,25.065699972478072,0.57
1724.444973607,58.332653439628764,0.58
1724.445173607,40.464578676191614,0.59
1724.445373607,61.68586776811834,0.6
1724.445573607,38.551589260409216,0.61
1724.445773607,60.79874308171284,0.62
1724.445973607,60.2574035064972,0.63
1724.446173607,41.65113680725718,0.64
1724.446373607,62.63490387327151,0.65
1724.4465736070001,35.31677980576422,0.66
1724.446773607,35.911367383445025,0.67
1724.446973607,74.5017448484922,0.68
1724.447173607,24.470785634686862,0.69
1724.447373607,28.387546152089882,0.7
1724.447573607,64.23390542161656,0.71
1724.447773607,32.49494601754169,0.72
1724.447973607,65.02345839022536,0.73
1724.448173607,38.0340821273319,0.74
1724.4483736070001,76.00062553254872,0.75
1724.448573607,39.39585209465443,0.76
1724.448773607,60.82440186622789,0.77
1724.448973607,46.67606547429327,0.78
1724.449173607,18.260867289607653,0.79
1724.449373607,54.336846224779805,0.8
1724.449573607,38.24005056783906,0.81
1724.449773607,51.38454608968412,0.82
1724.449973607,37.32269875553858,0.83
1724.4501736070001,51.78445016750331,0.84
1724.450373607,46.965674961855356,0.85
1724.450573607,46.29790973384946,0.86
1724.450773607,55.312606124607186,0.87
1724.450973607,33.62741627543696,0.88
1724.451173607,40.332187160165944,0.89
1724.451373607,53.834351159632796,0.9
1724.451573607,60.664500050927806,0.91
1724.451773607,64.30314317670383,0.92
1724.4519736070001,57.322739549641994,0.93
1724.452173607,27.81415977576836,0.94
1724.452373607,76.68400213485722,0.95
1724.452573607,78.50712207075297,0.96
