time_s,force_n,position_mm
10112.030090607,80.55671819900127,0.0
10112.030290607001,32.5203749472483,0.01
10112.030490607001,53.96714010153258,0.02
10112.030690607,37.45234973652026,0.03
10112.030890607,35.40803021724064,0.04
10112.031090607,28.169929897690626,0.05
10112.031290607001,58.92220232354497,0.06
10112.031490607,32.2426741454921,0.07
10112.031690607,49.57194878633342,0.08
10112.031890607,47.7898189309869,0.09
10112.032090607001,37.28845884009792,0.1
10112.032290607001,43.42505600824051,0.11
10112.032490607,37.118296552827275,0.12
10112.032690607,24.16433344212728,0.13
10112.032890607,42.34379525485925,0.14
10112.033090607001,70.23524042909602,0.15
10112.033290607,54.93020232622698,0.16
10112.033490607,71.32541671185203,0.17
10112.033690607,27.982300080357035,0.18
10112.033890607001,53.21240794875246,0.19
10112.034090607001,42.93915071701108,0.2
10112.034290607,73.26117125987335,0.21
10112.034490607,74.82696772689566,0.22
10112.034690607,35.322106755452474,0.23
10112.034890607001,60.38444920340319,0.24
10112.035090607,68.86754674812781,0.25
10112.035290607,51.791337873098435,0.26
10112.035490607,37.710078620206914,0.27
10112.035690607001,51.215241319573174,0.28
10112.035890607001,42.4927474197123,0.29
10112.036090607,58.21220479474579,0.3
10112.036290607,45.690007752214775,0.31
10112.036490607,21.024820287195368,0.32
10112.036690607001,51.90082508700153,0.33
10112.036890607,40.07807360139074,0.34
10112.037090607,66.66734655218012,0.35
10112.037290607,84.5076283836986,0.36
10112.037490607001,58.844979392578594,0.37
10112.037690607001,58.98178803351602,0.38
10112.037890607,55.49874363279133,0.39
10112.038090607,49.456428214567445,0.4
10112.038290607,58.1251064591764,0.41
10112.038490607001,71.03896103868948,0.42
10112.038690607,28.78084745236112,0.43
10112.038890607,55.96733260636115,0.44
10112.039090607,91.2357876623031,0.45
10112.039290607001,43.951267681737264,0.46
10112.039490607001,42.51309616124264,0.47
10112.039690607,24.325787577592585,0.48
10112.039890607,51.94440891230822,0.49
10112.040090607,56.34444289793777,0.5
10112.040290607001,78.87105192901889,0.51
10112.040490607,59.2489884531664,0.52
10112.040690607,63.31601376164157,0.53
10112.040890607,20.612357344000042,0.54
10112.041090607001,51.514558157062154,0.55
10112.041290607001,22.930629717561366,0.56
10112.041490607,31.254013627988943,0.57
10112.041690607,84.39159965301758,0.58
10112.041890607,54.66357459534085,0.59
10112.042090607001,23.02592072679221,0.6
10112.042290607,61.50785332386843,0.61
10112.042490607,42.136429414331715,0.62
10112.042690607,29.890628206304356,0.63
10112.042890607001,37.61551021564634,0.64
10112.043090607001,48.10295151009799,0.65
10112.043290607,62.068978021079175,0.66
10112.043490607,61.388721600319606,0.67
10112.043690607,69.29810474785823,0.68
10112.043890607001,46.09310778041905,0.69
10112.044090607,39.40304373822351,0.7
10112.044290607,39.94995509242781,0.71
10112.044490607,44.26890626032975,0.72
10112.044690607001,53.03963352692472,0.73
10112.044890607001,47.670218394722625,0.74
10112.045090607,66.12291108892363,0.75
10112.045290607,50.677536480401386,0.76
10112.045490607,42.367999157201766,0.77
10112.045690607001,38.484995455690594,0.78
10112.045890607,63.336021971802744,0.79
10112.046090607,47.92337336713498,0.8
10112.046290607,48.979972847431156,0.81
10112.046490607001,49.12467252592178,0.82
10112.046690607001,55.131511359581054,0.83
10112.046890607,29.065572001957577,0.84
10112.047090607,36.558148185950834,0.85
10112.047290607,34.399956154404045,0.86
10112.047490607001,29.1926749288823,0.87
10112.047690607,59.15169313014271,0.88
10112.047890607,53.403562596649635,0.89
10112.048090607,66.5796834679265,0.9
10112.048290607001,32.08605616967579,0.91
10112.048490607001,75.82582481069001,0.92
10112.048690607,49.9609815424996,0.93
10112.048890607,45.739773151283345,0.94
10112.049090607,52.46381445415321,0.95
10112.049290607001,70.63377037784139,0.96
10112.049490607,44.50447756787006,0.97
10112.049690607,82.12310989315972,0.98
10112.049890607,38.85498606247531,0.99
10112.050090607001,44.12619344918785,1.0
10112.050290607001,53.25485424673982,1.01
10112.050490607,44.10277783931506,1.02
10112.050690607,48.28916408032332,1.03
10112.050890607,55.98186529336875,1.04
10112.051090607001,73.00614378848749,1.05
10112.051290607,55.764009935004964,1.06
10112.051490607,51.19725748424521,1.07
10112.051690607,68.2864256222093,1.08
10112.051890607001,27.493911415931674,1.09
10112.052090607001,51.012370701229706,1.1
10112.052290607,36.04204083185063,1.11
10112.052490607,39.906866148342765,1.12
10112.052690607,52.066398768642806,1.13
10112.052890607001,36.54296812294965,1.14
10112.053090607,55.572869759364856,1.15
10112.053290607,55.324621727502866,1.16
10112.053490607,42.524094004637064,1.17
10112.053690607001,61.6579268548428,1.18
10112.053890607001,44.423790273584956,1.19
10112.054090607,51.68231055960084,1.2
10112.054290607,66.73993356259524,1.21
10112.054490607,54.3922413596103,1.22
10112.054690607001,41.9784544107644,1.23
10112.054890607,38.14792002317583,1.24
10112.055090607,82.2546534500159,1.25
10112.055290607,30.867097115639975,1.26
10112.055490607001,49.6484369691592,1.27
10112.055690607001,37.00540544530322,1.28
10112.055890607,63.99388022770456,1.29
10112.056090607,28.997856052856378,1.3
10112.056290607,74.24051049725396,1.31
10112.056490607001,35.42585737982303,1.32
10112.056690607,55.911664437247616,1.33
10112.056890607,38.2396092626262,1.34
10112.057090607,31.31276301783362,1.35
10112.057290607001,71.31500146959465,1.36
10112.057490607001,37.76045083840955,1.37
10112.057690607,93.13311153082802,1.38
10112.057890607,49.4873387405879,1.39
10112.058090607,59.807036632789554,1.4
10112.058290607001,61.077719817503734,1.41
10112.058490607,43.63360952865503,1.42
10112.058690607,60.08967982399508,1.43
10112.058890607,38.32570400599487,1.44
10112.059090607001,44.866464310485135,1.45
10112.059290607001,46.580761493266394,1.46
10112.059490607,58.82237883603614,1.47
10112.059690607,53.467493173627744,1.48
10112.059890607,44.58829089984801,1.49
10112.060090607001,58.454574520800506,1.5
10112.060290607,52.272605764619044,1.51
10112.060490607,53.16911373834372,1.52
10112.060690607,55.113924285218545,1.53
10112.060890607001,37.501850160805255,1.54
10112.061090607001,47.518868221361956,1.55
10112.061290607,42.76884514858678,1.56
10112.061490607,48.84117264350156,1.57
10112.061690607,51.09905030448722,1.58
10112.061890607001,56.76804013136581,1.59
10112.062090607,32.13791700306636,1.6
10112.062290607,23.178249537523822,1.61
10112.062490607,55.442025678473634,1.62
10112.062690607001,27.710178709544067,1.63
10112.062890607001,40.477993758453614,1.64
10112.063090607,56.16834649535384,1.65
10112.063290607,56.01369404020442,1.66
10112.063490607,34.539348565725916,1.67
10112.063690607001,45.41830114648208,1.68
10112.063890607,47.45291678124333,1.69
10112.064090607,22.368788054078355,1.7
10112.064290607,55.61857034225829,1.71
10112.064490607001,63.78646909820766,1.72
10112.064690607001,35.1201526459769,1.73
10112.064890607,54.971913197931734,1.74
10112.065090607,81.22429250834541,1.75
10112.065290607,74.96000225207136,1.76
10112.065490607001,36.36839622303857,1.77
10112.065690607,41.65865989249018,1.78
10112.065890607,48.30699640009893,1.79
10112.066090607,20.613066624847832,1.8
10112.066290607001,45.646899235333144,1.81
10112.066490607001,50.31470763456416,1.82
10112.066690607,24.825801563872464,1.83
10112.066890607,51.50797981550514,1.84
10112.067090607,51.66084032646043,1.85
10112.067290607001,52.36610873272967,1.86
10112.067490607,57.77228018954199,1.87
10112.067690607,42.00251429830026,1.88
10112.067890607,64.0981490962992,1.89
10112.068090607001,51.49121041252868,1.9
10112.068290607001,89.38649748946825,1.91
10112.068490607,53.11516092439793,1.92
10112.068690607,42.322742425455544,1.93
10112.068890607,65.06285687736172,1.94
10112.069090607001,31.75901911195313,1.95
10112.069290607,48.7923953981338,1.96
10112.069490607,33.563895192946006,1.97
10112.069690607,56.00990622201918,1.98
10112.069890607001,36.725944189583544,1.99
10112.070090607001,42.309990602545746,2.0
10112.070290607,31.59038641269744,2.01
10112.070490607,40.42583083242866,2.02
10112.070690607,54.41190084974977,2.03
10112.070890607001,64.31034658806576,2.04
10112.071090607,88.65489298720797,2.05
10112.071290607,76.85836282796157,2.06
10112.071490607,31.188088454531737,2.07
10112.071690607001,33.25240121069551,2.08
10112.071890607001,49.814654454331745,2.09
10112.072090607,51.752701577598664,2.1
10112.072290607,36.722277369056734,2.11
10112.072490607,29.87054427481607,2.12
10112.072690607001,54.369541038022035,2.13
10112.072890607,48.950591119403974,2.14
10112.073090607,70.65628948411292,2.15
10112.073290607,54.64353239633451,2.16
10112.073490607001,39.44293166839601,2.17
10112.073690607001,28.09868143319176,2.18
10112.073890607,26.617324447323636,2.19
10112.074090607,62.49321498351185,2.2
10112.074290607,27.627267392175586,2.21
10112.074490607001,43.8005345103849,2.22
10112.074690607,50.09209583636693,2.23
10112.074890607,33.79006917513401,2.24
10112.075090607,73.326222359078,2.25
10112.075290607001,45.01542056183404,2.26
10112.075490607001,82.56413440063133,2.27
10112.075690607,40.33012259321393,2.28
10112.075890607,30.91475424484417,2.29
10112.076090607,34.60327743552793,2.3
10112.076290607001,79.6871018520252,2.31
10112.076490607,48.33565437782888,2.32
10112.076690607,36.73787011274358,2.33
10112.076890607,53.65381043702264,2.34
10112.077090607001,47.59483683629265,2.35
10112.077290607001,56.62855005542656,2.36
10112.077490607,35.8038511474012,2.37
10112.077690607,72.07727106183968,2.38
10112.077890607,37.0479571332114,2.39
10112.078090607001,35.50842269460074,2.4
10112.078290607,21.225415435131058,2.41
10112.078490607,91.4616422692994,2.42
10112.078690607,44.54641213747516,2.43
10112.078890607001,49.944403758989694,2.44
10112.079090607001,45.03976915122781,2.45
10112.079290607,47.32798637308274,2.46
10112.079490607,43.38475068360836,2.47
10112.079690607,34.301217915234204,2.48
10112.079890607001,74.81241608312536,2.49
10112.080090607,45.51178094397378,2.5
10112.080290607,55.65679746988803,2.51
10112.080490607,71.38807897967509,2.52
10112.080690607001,43.69775733709494,2.53
10112.080890607001,52.33517168207896,2.54
10112.081090607,49.921527562764595,2.55
10112.081290607,55.9897492765022,2.56
10112.081490607,65.07680858103197,2.57
10112.081690607001,38.59969484814553,2.58
10112.081890607,29.021938918495422,2.59
10112.082090607,54.78586870774053,2.6
10112.082290607,65.03656526783683,2.61
10112.082490607001,54.907811343625035,2.62
10112.082690607001,45.3954143048819,2.63
10112.082890607,52.553965434096526,2.64
10112.083090607,67.42684546476819,2.65
10112.083290607,51.634451710200814,2.66
10112.083490607001,42.4412694155812,2.67
10112.083690607,34.34062682896618,2.68
10112.083890607,49.77760398564123,2.69
10112.084090607,35.59988244689406,2.7
10112.084290607001,61.13583756408986,2.71
10112.084490607001,63.1947218679279,2.72
10112.084690607,40.83427363799996,2.73
10112.084890607,55.447304592895286,2.74
10112.085090607,55.127454219872234,2.75
10112.085290607001,46.49064770537906,2.76
10112.085490607,39.72320662550503,2.77
10112.085690607,26.264766111940585,2.78
10112.085890607,47.66045343648779,2.79
10112.086090607001,53.24799258096618,2.8
10112.086290607002,41.99252297887184,2.81
10112.086490607,62.73866534098596,2.82
10112.086690607,39.74013780087287,2.83
10112.086890607,47.9137825483896,2.84
10112.087090607001,75.03824174963054,2.85
10112.087290607,49.490376441537734,2.86
10112.087490607,74.24036601720627,2.87
10112.087690607,36.869459014315964,2.88
10112.087890607001,62.63323444170731,2.89
10112.088090607002,43.008163090542,2.9
10112.088290607,24.156420439566453,2.91
10112.088490607,53.03854440914884,2.92
10112.088690607,25.621608724690528,2.93
10112.088890607001,55.54911839603416,2.94
10112.089090607,49.30399243591881,2.95
10112.089290607,69.89855172190286,2.96
10112.089490607,29.66629335743535,2.97
10112.089690607001,55.087692068495954,2.98
10112.089890607002,88.74518188682993,2.99
10112.090090607,33.103421881029846,3.0
