t;force_n;position_mm
11906.863178778;63.25643554461875;0.0
11906.865178778;26.323843404329452;0.1
11906.867178778;62.39200812643611;0.2
11906.869178777999;47.55216677028576;0.3
11906.871178778;49.26675783235092;0.4
11906.873178778;66.5739927148127;0.5
11906.875178778;70.36631061650566;0.6
11906.877178777999;39.09685815815252;0.7
11906.879178778;35.305844347727216;0.8
11906.881178778;40.80191062214586;0.9
11906.883178778;31.256590122030676;1.0
11906.885178778;59.986043018337405;1.1
11906.887178777999;70.81740663161021;1.2
11906.889178778;43.8576987125979;1.3
11906.891178778;46.66675527667208;1.4
11906.893178778;48.45480139634335;1.5
11906.895178777999;48.77842667054959;1.6
11906.897178778;40.17976095194986;1.7
11906.899178778;71.62904363783981;1.8
11906.901178778;76.79328227700987;1.9
11906.903178778;48.864048021254526;2.0
11906.905178777999;54.36380046105688;2.1
11906.907178778;39.6500937473722;2.2
11906.909178778;79.59754213374748;2.3
11906.911178778;34.93536113296308;2.4
11906.913178777999;39.633798793656254;2.5
11906.915178778;12.357385586588556;2.6
11906.917178778;45.97253210739187;2.7
11906.919178778;24.671049084349708;2.8
11906.921178778;40.264177070213364;2.9
11906.923178777999;46.484454782116025;3.0
11906.925178778;62.58163303517354;3.1
11906.927178778;79.4855870377711;3.2
11906.929178778;54.69514848808554;3.3
11906.931178777999;48.206987291950185;3.4
11906.933178778;34.81821786380681;3.5
11906.935178778;27.828338633996836;3.6
11906.937178778;47.69600523588468;3.7
11906.939178777999;71.95918600120373;3.8
11906.941178777999;65.93978877568328;3.9
11906.943178778;68.68630085336969;4.0
11906.945178778;83.8475744560586;4.1
11906.947178778;46.93377992147698;4.2
11906.949178777999;63.37065740550037;4.3
11906.951178778;65.5789095649847;4.4
11906.953178778;69.21999093512704;4.5
11906.955178778;31.88284357439029;4.6
11906.957178777999;35.995993530209944;4.7
11906.959178778;87.97967335526675;4.8
11906.961178778;61.70263860449337;4.9
11906.963178778;0.0;5.0
11906.965178778;0.0;5.1
11906.967178777999;0.0;5.2
11906.969178778;0.0;5.3
11906.971178778;0.0;5.4
11906.973178778;0.0;5.5
11906.975178777999;0.0;5.6
11906.977178778;0.0;5.7
11906.979178778;0.0;5.8
11906.981178778;0.0;5.9
11906.983178778;0.0;6.0
11906.985178777999;0.0;6.1
11906.987178778;0.0;6.2
11906.989178778;0.0;6.3
11906.991178778;0.0;6.4
11906.993178777999;0.0;6.5
11906.995178778;0.0;6.6
11906.997178778;0.0;6.7
11906.999178778;0.0;6.8
11907.001178778;0.0;6.9
11907.003178777999;0.0;7.0
11907.005178778;0.0;7.1
11907.007178778;0.0;7.2
11907.009178778;0.0;7.3
11907.011178777999;0.0;7.4
11907.013178778;0.0;7.5
11907.015178778;0.0;7.6
11907.017178778;0.0;7.7
11907.019178778;0.0;7.8
11907.021178777999;0.0;7.9
11907.023178778;0.0;8.0
11907.025178778;0.0;8.1
11907.027178778;0.0;8.2
11907.029178777999;0.0;8.3
11907.031178778;0.0;8.4
11907.033178778;0.0;8.5
11907.035178778;0.0;8.6
11907.037178778;0.0;8.7
11907.039178777999;0.0;8.8
11907.041178778;0.0;8.9
11907.043178778;0.0;9.0
11907.045178778;0.0;9.1
11907.047178777999;0.0;9.2
11907.049178778;0.0;9.3
11907.051178778;0.0;9.4
11907.053178778;0.0;9.5
11907.055178777999;0.0;9.6
11907.057178777999;0.0;9.7
11907.059178778;0.0;9.8
11907.061178778;0.0;9.9
11907.063178778;0.0;10.0
11907.065178777999;8933.856898365599;10.1
11907.263178778;8068.797848363467;20.0
11907.463178778;6984.823425818595;30.0
11907.663178777999;5989.876090266997;40.0
11907.863178778;4946.623622030943;50.0
11908.063178778;4038.7146105540883;60.0
11908.263178778;2955.603949979675;70.0
11908.463178778;2022.0480145383713;80.0
11908.663178777999;1069.6502361325408;90.0
