t;force_n;position_mm
956.606575396;54.06414457847271;0.0
956.608575396;57.327157138706006;0.1
956.6105753960001;33.46216330307516;0.2
956.612575396;38.731857828773585;0.3
956.6145753960001;36.52552147137828;0.4
956.616575396;41.13541315663127;0.5
956.618575396;51.634423062244934;0.6
956.620575396;26.81324023924283;0.7
956.622575396;66.20775765602234;0.8
956.6245753960001;56.152290957080744;0.9
956.626575396;50.450893821482765;1.0
956.6285753960001;60.09344129167087;1.1
956.630575396;52.524533188551416;1.2
956.632575396;56.11095807445608;1.3
956.6345753960001;68.21688661866055;1.4
956.636575396;46.59899061378078;1.5
956.6385753960001;46.58173957065239;1.6
956.640575396;35.95092336857735;1.7
956.642575396;51.02291026173661;1.8
956.644575396;48.62638291247625;1.9
956.646575396;85.2114522003377;2.0
956.6485753960001;44.62323150988655;2.1
956.650575396;43.77964028053176;2.2
956.6525753960001;58.807069478414796;2.3
956.654575396;67.16783066900038;2.4
956.656575396;63.2955721152496;2.5
956.6585753960001;60.18824012755607;2.6
956.660575396;27.01516691190724;2.7
956.6625753960001;23.79825362695626;2.8
956.664575396;45.32751358803479;2.9
956.666575396;43.37415656881909;3.0
956.668575396;68.818900633868;3.1
956.670575396;69.98989404253281;3.2
956.6725753960001;47.478844222356045;3.3
956.674575396;28.17061527415605;3.4
956.6765753960001;43.28136457612264;3.5
956.678575396;57.007380133531335;3.6
956.680575396;37.35208108651274;3.7
956.6825753960001;33.52026866128364;3.8
956.684575396;58.673204987298625;3.9
956.6865753960001;48.95116716033214;4.0
956.688575396;41.99430569841671;4.1
956.690575396;58.55946758543338;4.2
956.692575396;52.65242554420405;4.3
956.694575396;46.71532256827356;4.4
956.6965753960001;31.960455337588456;4.5
956.698575396;47.40368788110921;4.6
956.7005753960001;105.81511176551726;4.7
956.702575396;23.224128462773887;4.8
956.704575396;58.61786201175666;4.9
956.7065753960001;0.0;5.0
956.708575396;0.0;5.1
956.7105753960001;0.0;5.2
956.712575396;0.0;5.3
956.714575396;0.0;5.4
956.716575396;0.0;5.5
956.718575396;0.0;5.6
956.7205753960001;0.0;5.7
956.722575396;0.0;5.8
956.7245753960001;0.0;5.9
956.726575396;0.0;6.0
956.728575396;0.0;6.1
956.7305753960001;0.0;6.2
956.732575396;0.0;6.3
956.7345753960001;0.0;6.4
956.736575396;0.0;6.5
956.738575396;0.0;6.6
956.740575396;0.0;6.7
956.742575396;0.0;6.8
956.7445753960001;0.0;6.9
956.746575396;0.0;7.0
956.7485753960001;0.0;7.1
956.750575396;0.0;7.2
956.752575396;0.0;7.3
956.7545753960001;0.0;7.4
956.756575396;0.0;7.5
956.7585753960001;0.0;7.6
956.760575396;0.0;7.7
956.762575396;0.0;7.8
956.764575396;0.0;7.9
956.766575396;0.0;8.0
956.7685753960001;0.0;8.1
956.770575396;0.0;8.2
956.7725753960001;0.0;8.3
956.774575396;0.0;8.4
956.776575396;0.0;8.5
956.7785753960001;0.0;8.6
956.780575396;0.0;8.7
956.7825753960001;0.0;8.8
956.784575396;0.0;8.9
956.786575396;0.0;9.0
956.788575396;0.0;9.1
956.790575396;0.0;9.2
956.7925753960001;0.0;9.3
956.794575396;0.0;9.4
956.7965753960001;0.0;9.5
956.798575396;0.0;9.6
956.800575396;0.0;9.7
956.8025753960001;0.0;9.8
956.804575396;0.0;9.9
956.8065753960001;0.0;10.0
956.808575396;8982.573919574324;10.1
956.810575396;9015.810769408577;10.2
956.812575396;8975.915820089233;10.3
956.814575396;8945.424510261462;10.4
956.8165753960001;8986.368789802704;10.5
956.818575396;8879.470352034901;10.6
956.8205753960001;8873.781398330168;10.7
956.822575396;8924.80927106492;10.8
956.824575396;8866.805750390995;10.9
956.8265753960001;8859.029824181272;11.0
956.828575396;8876.078603722832;11.1
956.8305753960001;8864.305202113032;11.2
956.832575396;8878.613755729977;11.3
956.834575396;8878.090331696709;11.4
956.8365753960001;8808.779596653034;11.5
956.838575396;8786.136502110166;11.6
956.8405753960001;8813.697139646036;11.7
