t;force_n;position_mm
32430.074290552;48.94621457151836;0.0
32430.076290552;75.25937415382205;0.1
32430.078290552;48.44122993744886;0.2
32430.080290552;30.83866865088487;0.3
32430.082290552;61.54943268521518;0.4
32430.084290551997;31.776617332287337;0.5
32430.086290551997;45.27667842047052;0.6
32430.088290551997;39.332380529763945;0.7
32430.090290551998;47.085936337588805;0.8
32430.092290552;48.546060993483735;0.9
32430.094290552;39.50594866644802;1.0
32430.096290552;43.05878437718549;1.1
32430.098290552;18.83317566208052;1.2
32430.100290552;59.85683674261018;1.3
32430.102290551997;47.977192400279655;1.4
32430.104290551997;47.56280129067826;1.5
32430.106290551998;72.06349122326583;1.6
32430.108290551998;52.18518193175989;1.7
32430.110290552;33.135739532583074;1.8
32430.112290552;67.33421800163518;1.9
32430.114290552;44.727494550498065;2.0
32430.116290552;61.9775910482434;2.1
32430.118290552;57.23959547784257;2.2
32430.120290551997;41.69569356158102;2.3
32430.122290551997;58.4347938721111;2.4
32430.124290551998;36.725203491385244;2.5
32430.126290551998;67.31708008892718;2.6
32430.128290552;17.974510568003048;2.7
32430.130290552;41.48350086445588;2.8
32430.132290552;71.08734572818733;2.9
32430.134290552;57.313982943434866;3.0
32430.136290552;71.88722507971062;3.1
32430.138290551997;68.70412220394454;3.2
32430.140290551997;48.67507974145628;3.3
32430.142290551998;56.43353560590133;3.4
32430.144290551998;46.90586857784547;3.5
32430.146290552;61.46944418383898;3.6
32430.148290552;54.737264910430106;3.7
32430.150290552;52.5322701335734;3.8
32430.152290552;36.29414259956302;3.9
32430.154290552;75.92683094634589;4.0
32430.156290551997;37.34633415645946;4.1
32430.158290551997;31.18967585183813;4.2
32430.160290551998;59.892731438444635;4.3
32430.162290551998;41.76412918694509;4.4
32430.164290552;39.664962174699895;4.5
32430.166290552;64.2384779512208;4.6
32430.168290552;85.02193869720845;4.7
32430.170290552;34.44417293095738;4.8
32430.172290552;60.39399719450281;4.9
32430.174290551997;0.0;5.0
32430.176290551997;0.0;5.1
32430.178290551998;0.0;5.2
32430.180290551998;0.0;5.3
32430.182290552;0.0;5.4
32430.184290552;0.0;5.5
32430.186290552;0.0;5.6
32430.188290552;0.0;5.7
32430.190290552;0.0;5.8
32430.192290551997;0.0;5.9
32430.194290551997;0.0;6.0
32430.196290551998;0.0;6.1
32430.198290551998;0.0;6.2
32430.200290552;0.0;6.3
32430.202290552;0.0;6.4
32430.204290552;0.0;6.5
32430.206290552;0.0;6.6
32430.208290551996;0.0;6.7
32430.210290551997;0.0;6.8
32430.212290551997;0.0;6.9
32430.214290551998;0.0;7.0
32430.216290551998;0.0;7.1
32430.218290552;0.0;7.2
32430.220290552;0.0;7.3
32430.222290552;0.0;7.4
32430.224290552;0.0;7.5
32430.226290551996;0.0;7.6
32430.228290551997;0.0;7.7
32430.230290551997;0.0;7.8
32430.232290551998;0.0;7.9
32430.234290551998;0.0;8.0
32430.236290552;0.0;8.1
32430.238290552;0.0;8.2
32430.240290552;0.0;8.3
32430.242290552;0.0;8.4
32430.244290551997;0.0;8.5
32430.246290551997;0.0;8.6
32430.248290551997;0.0;8.7
32430.250290551998;0.0;8.8
32430.252290551998;0.0;8.9
32430.254290552;0.0;9.0
32430.256290552;0.0;9.1
32430.258290552;0.0;9.2
32430.260290552;0.0;9.3
32430.262290551997;0.0;9.4
32430.264290551997;0.0;9.5
32430.266290551997;0.0;9.6
32430.268290551998;0.0;9.7
32430.270290552;0.0;9.8
32430.272290552;0.0;9.9
32430.274290552;0.0;10.0
32430.276290552;8952.558055449052;10.1
32430.474290552;7977.380808570064;20.0
32430.674290551997;7072.156477550995;30.0
32430.874290551998;6056.578346947435;40.0
32431.074290552;4994.038275556889;50.0
32431.274290552;4007.5138536827917;60.0
32431.474290552;2988.5152729719507;70.0
32431.674290551997;1971.7042564734081;80.0
32431.874290551998;986.0363779107229;90.0
