time_s,force_n,position_mm
7733.053462889,69.57440053633815,0.0
7733.053662889,47.56504778034489,0.01
7733.053862889,28.323493265040298,0.02
7733.054062889,60.960361710570496,0.03
7733.054262889,51.79457579731509,0.04
7733.054462889,49.679473753092495,0.05
7733.054662889,83.33144306208408,0.06
7733.054862889,54.16815241486255,0.07
7733.055062889,75.78477652206661,0.08
7733.055262889,74.3159779883222,0.09
7733.055462889,52.26945953409241,0.1
7733.055662889,37.45750022094535,0.11
7733.055862889,54.902031412976584,0.12
7733.056062889,72.3600435357821,0.13
7733.056262889,54.73956026678203,0.14
7733.056462889,64.21478859260714,0.15
7733.056662889,35.19216987737572,0.16
7733.056862889,58.53088221436316,0.17
7733.057062889,59.784900266768155,0.18
7733.057262889,66.04554425121441,0.19
7733.057462889,78.7187646483977,0.2
7733.057662889,74.06221111358568,0.21
7733.057862889,47.97533987846771,0.22
7733.058062889,41.77782964309267,0.23
7733.058262889,61.291237260675274,0.24
7733.058462889,40.84984234123109,0.25
7733.058662889,58.13293137252532,0.26
7733.058862889,69.16485001467984,0.27
7733.059062889,43.758581694197,0.28
7733.059262889,58.68193937536016,0.29
7733.059462889,60.190260884738166,0.3
7733.059662889,61.85703403867291,0.31
7733.059862889,50.06156930881592,0.32
7733.060062889,45.99557708979429,0.33
7733.060262889,39.11639613265808,0.34
7733.060462889,62.42888857169453,0.35
7733.060662889,69.24189274791163,0.36
7733.060862889,47.36297607294521,0.37
7733.061062889,60.861381374897306,0.38
7733.061262889,46.449191273652275,0.39
7733.061462889,54.369513759434525,0.4
7733.061662889,26.114118168298745,0.41
7733.061862889,56.05489090122552,0.42
7733.062062889,85.73409995348817,0.43
7733.062262889,30.808998977196477,0.44
7733.062462889,48.612142180758546,0.45
7733.062662889,38.76277922802918,0.46
7733.062862889,60.28917451345367,0.47
7733.063062889,23.37602411045352,0.48
7733.063262889,67.60139029915044,0.49
7733.063462889,49.17184372514229,0.5
7733.063662889,47.273234229117286,0.51
7733.063862889,52.45371962223646,0.52
7733.064062889,29.627574992844437,0.53
7733.064262889,56.479606059549106,0.54
7733.064462889,51.09936765332113,0.55
7733.064662889,55.25964187562849,0.56
7733.064862889,45.857342436501554,0.57
7733.065062889,41.92022511502746,0.58
7733.065262889,70.60400653241538,0.59
7733.065462889,40.66129778965591,0.6
7733.065662889,31.290704445879577,0.61
7733.065862889,54.6582612805871,0.62
7733.066062889,98.28311740726429,0.63
7733.066262889,35.52013578952677,0.64
7733.066462889,35.438437292098534,0.65
7733.066662889,58.39123779217185,0.66
7733.066862889,63.78577692035694,0.67
7733.067062889,39.33190386366782,0.68
7733.067262889,69.47278568551596,0.69
7733.067462889,18.597358238219854,0.7
