t;force_n;position_mm
14522.851450509;52.11938120589979;0.0
14522.853450509001;31.702395570998643;0.1
14522.855450509001;52.98914128227291;0.2
14522.857450509;45.951882491993594;0.3
14522.859450509;17.627045415983623;0.4
14522.861450509;61.934468241360705;0.5
14522.863450509001;47.55884085353751;0.6
14522.865450509;42.093278967356724;0.7
14522.867450509;61.162489026983266;0.8
14522.869450509;50.511330965815155;0.9
14522.871450509001;23.466030738811586;1.0
14522.873450509001;33.529779110572534;1.1
14522.875450509;35.68624696838871;1.2
14522.877450509;27.3888655532878;1.3
14522.879450509;49.98624573719354;1.4
14522.881450509001;16.633757371989766;1.5
14522.883450509;17.383552519669536;1.6
14522.885450509;61.03829376959448;1.7
14522.887450509;56.976721977594096;1.8
14522.889450509001;33.627509663370546;1.9
14522.891450509002;62.855461703727315;2.0
14522.893450509;14.093751327262375;2.1
14522.895450509;25.287981021217917;2.2
14522.897450509001;38.97965303010806;2.3
14522.899450509001;33.61951252196148;2.4
14522.901450509;52.88130751487461;2.5
14522.903450509;69.70140899744979;2.6
14522.905450509;56.14906579282134;2.7
14522.907450509001;36.05361324196631;2.8
14522.909450509002;61.55264595334293;2.9
14522.911450509;62.5750059328204;3.0
14522.913450509;58.33952278353742;3.1
14522.915450509001;46.55364308168808;3.2
14522.917450509001;42.00119738938849;3.3
14522.919450509;63.01196827894966;3.4
14522.921450509;58.566979689110795;3.5
14522.923450509;64.65601322531347;3.6
14522.925450509001;66.08714888232323;3.7
14522.927450509;45.22746580341642;3.8
14522.929450509;24.747419869431187;3.9
14522.931450509;69.10660202293454;4.0
14522.933450509001;30.225525649844197;4.1
14522.935450509001;63.9553876542854;4.2
14522.937450509;62.11152359428122;4.3
14522.939450509;72.24549915150732;4.4
14522.941450509;81.60681569910538;4.5
14522.943450509001;64.48113410973346;4.6
14522.945450509;47.70677359678132;4.7
14522.947450509;43.73011010744767;4.8
14522.949450509;46.05351690963442;4.9
14522.951450509001;0.0;5.0
14522.953450509001;0.0;5.1
14522.955450509;0.0;5.2
14522.957450509;0.0;5.3
14522.959450509;0.0;5.4
14522.961450509001;0.0;5.5
14522.963450509;0.0;5.6
14522.965450509;0.0;5.7
14522.967450509;0.0;5.8
14522.969450509001;0.0;5.9
14522.971450509001;0.0;6.0
14522.973450509;0.0;6.1
14522.975450509;0.0;6.2
14522.977450509;0.0;6.3
14522.979450509001;0.0;6.4
14522.981450509;0.0;6.5
14522.983450509;0.0;6.6
14522.985450509;0.0;6.7
14522.987450509001;0.0;6.8
14522.989450509001;0.0;6.9
14522.991450509;0.0;7.0
14522.993450509;0.0;7.1
14522.995450509;0.0;7.2
14522.997450509001;0.0;7.3
14522.999450509;0.0;7.4
14523.001450509;0.0;7.5
14523.003450509;0.0;7.6
14523.005450509001;0.0;7.7
14523.007450509002;0.0;7.8
14523.009450509;0.0;7.9
14523.011450509;0.0;8.0
14523.013450509;0.0;8.1
14523.015450509001;0.0;8.2
14523.017450509;0.0;8.3
14523.019450509;0.0;8.4
14523.021450509;0.0;8.5
14523.023450509001;0.0;8.6
14523.025450509002;0.0;8.7
14523.027450509;0.0;8.8
14523.029450509;0.0;8.9
14523.031450509001;0.0;9.0
14523.033450509001;0.0;9.1
14523.035450509;0.0;9.2
14523.037450509;0.0;9.3
14523.039450509;0.0;9.4
14523.041450509001;0.0;9.5
14523.043450509;0.0;9.6
14523.045450509;0.0;9.7
14523.047450509;0.0;9.8
14523.049450509001;0.0;9.9
14523.051450509001;0.0;10.0
14523.053450509;9015.909896340941;10.1
14523.251450509;8010.467554214343;20.0
14523.451450509001;7015.55725450278;30.0
14523.651450509;6062.719558920987;40.0
14523.851450509;5004.351190737914;50.0
14524.051450509001;3935.7477571021327;60.0
14524.251450509;3004.489353407228;70.0
14524.451450509001;2002.4173901491088;80.0
14524.651450509;1010.6837181600076;90.0
