t;force_n;position_mm
10916.4782904;66.04941580997601;0.0
10916.4802904;32.9058744682809;0.1
10916.482290400001;31.79737201160879;0.2
10916.4842904;56.70064710177638;0.3
10916.4862904;34.60815828622432;0.4
10916.4882904;53.290378400984665;0.5
10916.490290400001;42.95541448079882;0.6
10916.4922904;64.35515298671336;0.7
10916.4942904;53.78926463662044;0.8
10916.4962904;61.08087411997596;0.9
10916.4982904;29.03957167766167;1.0
10916.678290400001;46.15758156584155;10.0
10916.8782904;0.0;20.0
10917.0782904;935.1684398225607;30.0
10917.2782904;1930.1115559877198;40.0
10917.4782904;2856.6173163498383;50.0
10917.678290400001;3785.0289693526092;60.0
10917.8782904;2923.122206233757;70.0
10918.0782904;2074.342652230114;80.0
10918.2782904;1007.0123162557824;90.0
