t;force_n;position_mm
11218.597987323;78.5108105836374;0.0
11218.599987323001;46.07829164051521;0.1
11218.601987323002;43.48459643245714;0.2
11218.603987323;41.251649701706405;0.3
11218.605987323;42.097374854747684;0.4
11218.607987323001;75.96559615997504;0.5
11218.609987323001;56.8886837289232;0.6
11218.611987323;36.72466295086105;0.7
11218.613987323;41.02480455157888;0.8
11218.615987323;68.22551930106914;0.9
11218.617987323001;37.53700239100254;1.0
11218.619987323002;27.595508976334667;1.1
11218.621987323;50.00271269984988;1.2
11218.623987323;40.1074962764241;1.3
11218.625987323001;57.98829630313094;1.4
11218.627987323001;62.141760414170186;1.5
11218.629987323;84.50731415831405;1.6
11218.631987323;57.45244169706883;1.7
11218.633987323;30.2801704849868;1.8
11218.635987323001;34.045822852008506;1.9
11218.637987323002;45.666909333284735;2.0
11218.639987323;31.079446111474038;2.1
11218.641987323;47.892830820725166;2.2
11218.643987323001;50.30356553393248;2.3
11218.645987323001;60.04305306655688;2.4
11218.647987323;65.9920911252069;2.5
11218.649987323;56.218933650783946;2.6
11218.651987323;62.03848797984907;2.7
11218.653987323001;64.53989229536454;2.8
11218.655987323002;62.001696865557456;2.9
11218.657987323;72.5908988323495;3.0
11218.659987323;49.7384629553044;3.1
11218.661987323001;40.53323264908323;3.2
11218.663987323001;40.96859344680822;3.3
11218.665987323;35.800451866078134;3.4
11218.667987323;30.194548655218597;3.5
11218.669987323;76.63107675541369;3.6
11218.671987323001;56.000365259770646;3.7
11218.673987323;47.33460330142862;3.8
11218.675987323;66.36309059992568;3.9
11218.677987323;50.51098444323574;4.0
11218.679987323001;49.595887806104614;4.1
11218.681987323002;44.33459868625202;4.2
11218.683987323;37.651682904160324;4.3
11218.685987323;43.950242212884625;4.4
11218.687987323001;60.44206171826258;4.5
11218.689987323001;74.49964781756239;4.6
11218.691987323;62.24599278042279;4.7
11218.693987323;70.90718668929895;4.8
11218.695987323;40.648559984334575;4.9
11218.697987323001;0.0;5.0
11218.699987323002;0.0;5.1
11218.701987323;0.0;5.2
11218.703987323;0.0;5.3
11218.705987323001;0.0;5.4
11218.707987323001;0.0;5.5
11218.709987323;0.0;5.6
11218.711987323;0.0;5.7
11218.713987323;0.0;5.8
11218.715987323001;0.0;5.9
11218.717987323002;0.0;6.0
11218.719987323;0.0;6.1
11218.721987323;0.0;6.2
11218.723987323001;0.0;6.3
11218.725987323001;0.0;6.4
11218.727987323;0.0;6.5
11218.729987323;0.0;6.6
11218.731987323;0.0;6.7
11218.733987323001;0.0;6.8
11218.735987323002;0.0;6.9
11218.737987323;0.0;7.0
11218.739987323;0.0;7.1
11218.741987323001;0.0;7.2
11218.743987323001;0.0;7.3
11218.745987323;0.0;7.4
11218.747987323;0.0;7.5
11218.749987323;0.0;7.6
11218.751987323001;0.0;7.7
11218.753987323002;0.0;7.8
11218.755987323;0.0;7.9
11218.757987323;0.0;8.0
11218.759987323001;0.0;8.1
11218.761987323001;0.0;8.2
11218.763987323;0.0;8.3
11218.765987323;0.0;8.4
11218.767987323;0.0;8.5
11218.769987323001;0.0;8.6
11218.771987323002;0.0;8.7
11218.773987323;0.0;8.8
11218.775987323;0.0;8.9
11218.777987323001;0.0;9.0
11218.779987323001;0.0;9.1
11218.781987323;0.0;9.2
11218.783987323;0.0;9.3
11218.785987323;0.0;9.4
11218.787987323001;0.0;9.5
11218.789987323;0.0;9.6
11218.791987323;0.0;9.7
11218.793987323;0.0;9.8
11218.795987323001;0.0;9.9
11218.797987323002;0.0;10.0
11218.799987323;8977.158456016039;10.1
11218.997987323;8040.778162494284;20.0
11219.197987323001;6921.330044365565;30.0
11219.397987323;5968.239211430518;40.0
11219.597987323;5017.852044399177;50.0
11219.797987323002;3982.18523420775;60.0
11219.997987323;2972.4712496871302;70.0
11220.197987323001;1959.263764313368;80.0
11220.397987323;1004.0832407486395;90.0
