time_s,force_n,position_mm
2432.537291289,44.67633995812671,0.0
2432.537491289,57.4498215801387,0.01
2432.537691289,63.790359070436764,0.02
2432.537891289,48.324392349712,0.03
2432.538091289,54.658223785659004,0.04
2432.5382912890004,50.95477936713096,0.05
2432.5384912890004,48.49508777017991,0.06
2432.5386912890003,35.292081888285786,0.07
2432.5388912890003,39.977135740593816,0.08
2432.539091289,56.30733133399949,0.09
2432.539291289,69.65309745729807,0.1
2432.539491289,50.12068095928102,0.11
2432.539691289,50.14474828382036,0.12
2432.539891289,53.28960836613168,0.13
2432.5400912890004,54.11438019346223,0.14
2432.5402912890004,68.3213313924877,0.15
2432.5404912890003,26.69838144847736,0.16
2432.5406912890003,73.16715177768094,0.17
2432.5408912890002,50.648668246462336,0.18
2432.541091289,53.38095149242787,0.19
2432.541291289,58.76436676274203,0.2
2432.541491289,38.9355192698159,0.21
2432.541691289,55.69562204283247,0.22
2432.5418912890004,41.728001780088256,0.23
2432.5420912890004,32.715368372715716,0.24
2432.5422912890003,49.3718394799438,0.25
2432.5424912890003,45.339959502438326,0.26
2432.5426912890002,42.76991396172433,0.27
2432.542891289,51.11814529614404,0.28
2432.543091289,68.96284750641455,0.29
2432.543291289,62.78896250183527,0.3
2432.543491289,47.09325827085041,0.31
2432.5436912890004,63.697656077051654,0.32
2432.5438912890004,54.663508019307265,0.33
2432.5440912890003,37.393567904065165,0.34
2432.5442912890003,57.496483175737026,0.35
2432.5444912890002,49.463982868972565,0.36
2432.544691289,69.89390951618103,0.37
2432.544891289,38.133593052635874,0.38
2432.545091289,64.22920617258916,0.39
2432.545291289,64.16591985784046,0.4
2432.5454912890004,57.060546502651555,0.41
2432.5456912890004,47.14064118766711,0.42
2432.5458912890003,40.930692383179235,0.43
2432.5460912890003,47.71953116544666,0.44
2432.5462912890002,57.9610084813494,0.45
2432.546491289,28.687631382733272,0.46
2432.546691289,39.2488373077456,0.47
2432.546891289,85.31162989918215,0.48
2432.547091289,71.6559272473257,0.49
2432.5472912890004,37.80336922698039,0.5
2432.5474912890004,53.58831990852614,0.51
2432.5476912890003,85.32862592317284,0.52
2432.5478912890003,69.06637885678785,0.53
2432.5480912890002,35.90760954664038,0.54
2432.548291289,61.32706097578839,0.55
2432.548491289,39.3149049602913,0.56
2432.548691289,60.8668117007734,0.57
2432.548891289,38.63769852198062,0.58
2432.5490912890004,34.16362170937401,0.59
2432.5492912890004,49.344754523377645,0.6
2432.5494912890003,50.37961196885167,0.61
2432.5496912890003,75.5361512075331,0.62
2432.5498912890002,31.71929996295999,0.63
2432.550091289,37.98646014526458,0.64
2432.550291289,57.78395097018479,0.65
2432.550491289,27.454360252425744,0.66
2432.550691289,36.52149577273204,0.67
2432.5508912890004,57.61867706157296,0.68
2432.5510912890004,52.96118598573763,0.69
2432.5512912890003,26.91588719873556,0.7
2432.5514912890003,60.90580347884428,0.71
2432.5516912890002,67.40793276259926,0.72
2432.551891289,60.27289255877903,0.73
2432.552091289,35.06837263451406,0.74
2432.552291289,40.829013211433995,0.75
