time_s,force_n,position_mm
4407.487060787,60.94726627770664,0.0
4407.487260787,53.461969897947455,0.01
4407.487460787,39.475236395454544,0.02
4407.487660787,18.40276835284046,0.03
4407.487860787,37.79257112934065,0.04
4407.488060787,41.906233302149985,0.05
4407.4882607869995,80.51397417587745,0.06
4407.488460787,59.274256906757415,0.07
4407.488660786999,66.52978332995438,0.08
4407.488860787,48.58684749485971,0.09
4407.489060787,54.12950011472906,0.1
4407.489260787,32.437592783087794,0.11
4407.489460787,58.785267515508274,0.12
4407.489660787,71.89457270513442,0.13
4407.489860787,70.49827101551219,0.14
4407.4900607869995,26.078062851413463,0.15
4407.490260787,26.399875472043703,0.16
4407.490460786999,39.20328401582394,0.17
4407.490660787,38.55808953013509,0.18
4407.490860787,68.70345774323565,0.19
4407.491060787,57.9014305335123,0.2
4407.491260787,27.539551191069474,0.21
4407.491460787,46.263486965706875,0.22
4407.491660787,73.79403524046543,0.23
4407.4918607869995,75.07616863987235,0.24
4407.492060787,34.64714387155491,0.25
4407.492260786999,39.90345394637809,0.26
4407.492460787,86.62272064010405,0.27
4407.492660787,40.18186336294117,0.28
4407.492860787,51.57418383969668,0.29
4407.493060787,24.829834703701405,0.3
4407.493260787,22.037109768831048,0.31
4407.493460787,19.84263336892037,0.32
4407.4936607869995,27.76338172377035,0.33
4407.493860787,48.31803596621521,0.34
4407.494060786999,42.02375708924881,0.35
4407.494260787,9.909639689606081,0.36
4407.494460787,38.757542054153454,0.37
4407.494660787,53.96311469752612,0.38
4407.494860787,77.71140294541794,0.39
4407.495060787,37.383187242197415,0.4
4407.495260787,25.707652391469708,0.41
4407.4954607869995,54.96159278242838,0.42
4407.495660787,53.996897039662336,0.43
4407.495860786999,46.67099956430056,0.44
4407.496060787,62.769224629169976,0.45
4407.496260787,35.54448873643741,0.46
4407.496460787,39.83507862181381,0.47
4407.496660787,86.06702887245686,0.48
4407.496860787,37.980812594890196,0.49
4407.497060787,25.869949107778385,0.5
4407.4972607869995,35.507965523537784,0.51
4407.497460787,53.924184557466624,0.52
4407.497660786999,36.60947675137866,0.53
4407.497860787,34.3180269885522,0.54
4407.498060787,51.223741960104476,0.55
4407.498260787,60.6370783658445,0.56
4407.498460787,51.82119193505182,0.57
4407.498660787,17.70513683879595,0.58
4407.498860787,36.246874866492,0.59
4407.4990607869995,44.33334527161036,0.6
4407.499260787,57.99153069377991,0.61
4407.499460786999,34.722031038670714,0.62
4407.499660787,28.400944833526733,0.63
4407.499860787,59.4529630865906,0.64
4407.500060787,55.723413253105264,0.65
4407.500260787,30.57219071013853,0.66
4407.500460787,83.75423576862326,0.67
4407.500660787,59.98507791971012,0.68
4407.5008607869995,34.37056382445661,0.69
4407.501060787,31.359832528018316,0.7
4407.501260786999,56.77266566644103,0.71
4407.501460787,47.269639130851786,0.72
4407.501660787,44.45919519706803,0.73
4407.501860787,72.9377673563722,0.74
4407.502060787,21.312044877038918,0.75
4407.502260787,66.02241749862452,0.76
4407.502460787,26.997130874862076,0.77
4407.5026607869995,78.35886681385965,0.78
4407.502860787,61.43784289845187,0.79
4407.503060786999,58.30053970278139,0.8
4407.503260787,58.84533868265707,0.81
4407.503460787,13.279750067503755,0.82
4407.503660787,54.73453087568065,0.83
4407.503860787,55.835979201649934,0.84
4407.504060787,45.90167622650751,0.85
4407.504260787,60.14962052846961,0.86
4407.5044607869995,60.9855326702532,0.87
4407.504660787,49.71408007018854,0.88
4407.504860786999,64.6263073295439,0.89
4407.505060787,61.180187209393274,0.9
4407.505260787,57.66813471402507,0.91
4407.505460787,53.884249224248514,0.92
4407.505660787,57.33879571789304,0.93
4407.505860787,50.74690960297419,0.94
4407.506060787,42.43933150058396,0.95
4407.5062607869995,52.15549917627716,0.96
4407.506460787,45.61689642436814,0.97
4407.506660786999,66.33279116963669,0.98
4407.506860787,66.29600723446973,0.99
4407.507060787,59.949528263877134,1.0
4407.507260787,62.28089627967041,1.01
4407.507460787,52.87757277253287,1.02
4407.507660787,41.22642388125473,1.03
4407.507860787,46.85147298629744,1.04
4407.5080607869995,62.058495150298825,1.05
4407.508260787,77.76696653028716,1.06
4407.508460786999,62.897142163784764,1.07
4407.508660787,30.564726636490235,1.08
4407.508860787,65.49809799445876,1.09
4407.509060787,63.6351453200473,1.1
4407.509260787,75.04185033537044,1.11
4407.509460787,47.46360560686064,1.12
4407.509660787,50.995453913106736,1.13
4407.5098607869995,57.60338597581181,1.14
4407.510060787,54.73613641076568,1.15
4407.510260786999,38.52137032839835,1.16
4407.510460787,28.230531390585877,1.17
4407.510660787,49.74561938256062,1.18
4407.510860787,27.933588912920314,1.19
4407.511060787,64.50451980880206,1.2
4407.511260787,54.18882020756919,1.21
4407.511460787,54.674755110192194,1.22
4407.5116607869995,49.06340608065732,1.23
4407.511860787,47.9536010645097,1.24
4407.512060786999,46.39423849596326,1.25
4407.512260787,49.661804672083505,1.26
4407.512460787,48.521027511982886,1.27
4407.512660787,62.89867217880471,1.28
4407.512860787,52.86128588977759,1.29
4407.513060787,60.0185900947917,1.3
4407.513260787,62.1831129540719,1.31
4407.5134607869995,34.376065689440495,1.32
4407.513660787,67.84733461961119,1.33
4407.513860786999,59.445283208989395,1.34
4407.514060787,79.40383156167367,1.35
4407.514260787,70.90785247978198,1.36
4407.514460787,64.61615662879822,1.37
4407.514660787,64.78274725011462,1.38
4407.514860787,68.22976431875347,1.39
4407.515060787,43.91384719607617,1.4
4407.5152607869995,62.76558232379759,1.41
4407.515460787,31.693132988456288,1.42
4407.515660786999,60.980986332822866,1.43
4407.515860787,59.98891491942424,1.44
4407.516060787,36.30603694363453,1.45
4407.516260787,50.03152224585803,1.46
4407.516460787,72.1601402861676,1.47
4407.516660787,51.94002476295608,1.48
4407.516860787,47.72345301664461,1.49
4407.5170607869995,43.72371628424179,1.5
4407.517260787,64.69779436513585,1.51
4407.517460786999,61.51321584227971,1.52
4407.517660787,63.07770825957853,1.53
