t;force_n;position_mm
13874.357421115;50.75383643970451;0.0
13874.359421115001;34.2479118001013;0.1
13874.361421115002;81.71493659400626;0.2
13874.363421115;60.250742016845436;0.3
13874.365421115;34.517567813995754;0.4
13874.367421115001;55.91715342258945;0.5
13874.369421115001;61.92356780670754;0.6
13874.371421115;56.98375784466681;0.7
13874.373421115;47.59230146174262;0.8
13874.375421115;48.52773543771627;0.9
13874.377421115001;64.14538974420063;1.0
13874.379421115002;56.01064841283701;1.1
13874.381421115;58.42513411457821;1.2
13874.383421115;42.6502030951974;1.3
13874.385421115001;37.80747961791894;1.4
13874.387421115001;36.42650590196811;1.5
13874.389421115;45.91560523197466;1.6
13874.391421115;54.639221329129896;1.7
13874.393421115;34.59063097929335;1.8
13874.395421115001;69.10209973720984;1.9
13874.397421115002;35.631350179151475;2.0
13874.399421115;26.38304815511502;2.1
13874.401421115;53.4454412546709;2.2
13874.403421115001;43.861246100005204;2.3
13874.405421115001;43.280156686316346;2.4
13874.407421115;52.53617094193174;2.5
13874.409421115;35.95898184137888;2.6
13874.411421115;46.66649503925671;2.7
13874.413421115001;49.05933651532481;2.8
13874.415421115002;43.70973332494846;2.9
13874.417421115;41.225599076968024;3.0
13874.419421115;62.04367956062111;3.1
13874.421421115001;70.3676779234698;3.2
13874.423421115001;33.85490189848311;3.3
13874.425421115;76.67168652026615;3.4
13874.427421115;68.29603434914111;3.5
13874.429421115;47.088835092071164;3.6
13874.431421115001;47.527908929142754;3.7
13874.433421115;42.21142092035881;3.8
13874.435421115;45.331703834262775;3.9
13874.437421115;51.07527586009515;4.0
13874.439421115001;25.58596747735477;4.1
13874.441421115002;58.5919496557885;4.2
13874.443421115;19.013211056357537;4.3
13874.445421115;27.127680526162173;4.4
13874.447421115;45.669176770063935;4.5
13874.449421115001;55.72661273156017;4.6
13874.451421115;42.37121391923888;4.7
13874.453421115;39.58797709365835;4.8
13874.455421115;58.81094489645605;4.9
13874.457421115001;0.0;5.0
13874.459421115002;0.0;5.1
13874.461421115;0.0;5.2
13874.463421115;0.0;5.3
13874.465421115001;0.0;5.4
13874.467421115001;0.0;5.5
13874.469421115;0.0;5.6
13874.471421115;0.0;5.7
13874.473421115;0.0;5.8
13874.475421115001;0.0;5.9
13874.477421115002;0.0;6.0
13874.479421115;0.0;6.1
13874.481421115;0.0;6.2
13874.483421115001;0.0;6.3
13874.485421115001;0.0;6.4
13874.487421115;0.0;6.5
13874.489421115;0.0;6.6
13874.491421115;0.0;6.7
13874.493421115001;0.0;6.8
13874.495421115002;0.0;6.9
13874.497421115;0.0;7.0
13874.499421115;0.0;7.1
13874.501421115001;0.0;7.2
13874.503421115001;0.0;7.3
13874.505421115;0.0;7.4
13874.507421115;0.0;7.5
13874.509421115;0.0;7.6
13874.511421115001;0.0;7.7
13874.513421115002;0.0;7.8
13874.515421115;0.0;7.9
13874.517421115;0.0;8.0
13874.519421115001;0.0;8.1
13874.521421115001;0.0;8.2
13874.523421115;0.0;8.3
13874.525421115;0.0;8.4
13874.527421115;0.0;8.5
13874.529421115001;0.0;8.6
13874.531421115002;0.0;8.7
13874.533421115;0.0;8.8
13874.535421115;0.0;8.9
13874.537421115001;0.0;9.0
13874.539421115001;0.0;9.1
13874.541421115;0.0;9.2
13874.543421115;0.0;9.3
13874.545421115;0.0;9.4
13874.547421115001;0.0;9.5
13874.549421115;0.0;9.6
13874.551421115;0.0;9.7
13874.553421115;0.0;9.8
13874.555421115001;0.0;9.9
13874.557421115001;0.0;10.0
13874.559421115;8994.190704621391;10.1
13874.757421115;7954.4050963617465;20.0
13874.957421115001;6950.579993176961;30.0
13875.157421115;5988.595879190021;40.0
13875.357421115;5012.93855379383;50.0
13875.557421115001;4018.6524422014127;60.0
13875.757421115;2995.8430196395934;70.0
13875.957421115001;1980.1838090660851;80.0
13876.157421115;1018.8833041517923;90.0
