t;force_n;position_mm
24466.006863037;39.43330834777698;0.0
24466.008863037;57.38330596403094;0.1
24466.010863037;65.20077725651005;0.2
24466.012863037;44.96227651233814;0.3
24466.014863037002;33.914711548811184;0.4
24466.016863037;35.45433877946172;0.5
24466.018863037;49.300468903780406;0.6
24466.020863037;76.16644086556224;0.7
24466.022863037;87.23816043482864;0.8
24466.024863037;68.83957713476048;0.9
24466.026863037;44.29232549694778;1.0
24466.028863037;40.53871426448118;1.1
24466.030863037002;11.875592139501862;1.2
24466.032863037002;55.96923860436048;1.3
24466.034863037;24.118502794501765;1.4
24466.036863037;46.0860872957377;1.5
24466.038863037;58.28199850334036;1.6
24466.040863037;30.577687145780615;1.7
24466.042863037;43.207307539018316;1.8
24466.044863037;61.06335630549326;1.9
24466.046863037;48.24486909730182;2.0
24466.048863037002;63.850186216589776;2.1
24466.050863037002;30.25258372304089;2.2
24466.052863037;43.168324488952884;2.3
24466.054863037;64.709055675599;2.4
24466.056863037;24.634945468769896;2.5
24466.058863037;51.9195578410969;2.6
24466.060863037;57.419785776061715;2.7
24466.062863037;57.651296793943494;2.8
24466.064863037;56.2730327312006;2.9
24466.066863037002;44.110148334814184;3.0
24466.068863037002;51.517921198529834;3.1
24466.070863037;35.84646385792209;3.2
24466.072863037;37.42813362671374;3.3
24466.074863037;49.23696304364302;3.4
24466.076863037;39.32473982206437;3.5
24466.078863037;51.25643129823382;3.6
24466.080863037;70.97218272406249;3.7
24466.082863037;52.63128194229951;3.8
24466.084863037002;57.5618122425291;3.9
24466.086863037002;46.84013591683912;4.0
24466.088863037;68.03976752108841;4.1
24466.090863037;48.329606806894475;4.2
24466.092863037;36.302651211738635;4.3
24466.094863037;58.12642205253225;4.4
24466.096863037;43.82080509994053;4.5
24466.098863037;61.21636132197385;4.6
24466.100863037;63.62858628721693;4.7
24466.102863037002;63.155944243768765;4.8
24466.104863037002;50.15693336330519;4.9
24466.106863037;0.0;5.0
24466.108863037;0.0;5.1
24466.110863037;0.0;5.2
24466.112863037;0.0;5.3
24466.114863037;0.0;5.4
24466.116863037;0.0;5.5
24466.118863037;0.0;5.6
24466.120863037002;0.0;5.7
24466.122863037002;0.0;5.8
24466.124863037;0.0;5.9
24466.126863037;0.0;6.0
24466.128863037;0.0;6.1
24466.130863037;0.0;6.2
24466.132863037;0.0;6.3
24466.134863037;0.0;6.4
24466.136863037;0.0;6.5
24466.138863037002;0.0;6.6
24466.140863037;0.0;6.7
24466.142863037;0.0;6.8
24466.144863037;0.0;6.9
24466.146863037;0.0;7.0
24466.148863037;0.0;7.1
24466.150863037;0.0;7.2
24466.152863037;0.0;7.3
24466.154863037;0.0;7.4
24466.156863037002;0.0;7.5
24466.158863037;0.0;7.6
24466.160863037;0.0;7.7
24466.162863037;0.0;7.8
24466.164863037;0.0;7.9
24466.166863037;0.0;8.0
24466.168863037;0.0;8.1
24466.170863037;0.0;8.2
24466.172863037;0.0;8.3
24466.174863037002;0.0;8.4
24466.176863037;0.0;8.5
24466.178863037;0.0;8.6
24466.180863037;0.0;8.7
24466.182863037;0.0;8.8
24466.184863037;0.0;8.9
24466.186863037;0.0;9.0
24466.188863037;0.0;9.1
24466.190863037;0.0;9.2
24466.192863037002;0.0;9.3
24466.194863037;0.0;9.4
24466.196863037;0.0;9.5
24466.198863037;0.0;9.6
24466.200863037;0.0;9.7
24466.202863037;0.0;9.8
24466.204863037;0.0;9.9
24466.206863037;0.0;10.0
24466.208863037;8939.243580507018;10.1
24466.406863037002;8002.842801945352;20.0
24466.606863037;6957.445702941829;30.0
24466.806863037;5986.0447297521705;40.0
24467.006863037;4951.845454916501;50.0
24467.206863037;3979.216016344399;60.0
24467.406863037002;2982.9986343572587;70.0
24467.606863037;2026.171769597668;80.0
24467.806863037;932.002165760085;90.0
