time_s,force_n,position_mm
1325.851364616,82.4827180278642,0.0
1325.851564616,43.99223593720923,0.01
1325.8517646159999,54.29957295032333,0.02
1325.851964616,44.3863415569881,0.03
1325.852164616,29.429463450972882,0.04
1325.852364616,9.20461381531183,0.05
1325.8525646159999,61.29220805492996,0.06
1325.852764616,18.374658298940965,0.07
1325.852964616,37.54916236230828,0.08
1325.853164616,82.14986450730663,0.09
1325.853364616,73.92306311822374,0.1
1325.8535646159999,26.00518979239432,0.11
1325.853764616,68.89897005437568,0.12
1325.853964616,78.82607781652082,0.13
1325.854164616,39.96039635531706,0.14
1325.8543646159999,38.876806201772446,0.15
1325.854564616,58.61672623254917,0.16
1325.854764616,88.1471493890867,0.17
1325.854964616,54.08251453236097,0.18
1325.855164616,16.361591932378907,0.19
1325.8553646159999,27.554682903007716,0.2
1325.855564616,26.06736696059083,0.21
1325.855764616,67.42634249749375,0.22
1325.855964616,60.77829959793293,0.23
1325.856164616,55.9121873507065,0.24
1325.856364616,65.99928020557931,0.25
1325.856564616,59.120898259548845,0.26
1325.856764616,45.56832291007182,0.27
1325.856964616,17.572351667657614,0.28
1325.8571646159999,34.65307283029915,0.29
1325.857364616,38.11597069313811,0.3
1325.857564616,43.91557819034522,0.31
1325.857764616,47.31365842705873,0.32
1325.857964616,54.5748443644132,0.33
1325.858164616,40.31404612751885,0.34
1325.858364616,44.07371765667305,0.35
1325.858564616,55.695152758259766,0.36
1325.858764616,45.18728270384037,0.37
1325.8589646159999,36.169299190155606,0.38
1325.859164616,70.9784150212368,0.39
1325.859364616,39.456271023485954,0.4
1325.859564616,17.85800362757056,0.41
1325.859764616,42.50186233408763,0.42
1325.8599646159998,55.74551675719095,0.43
1325.860164616,26.741312797221052,0.44
1325.860364616,68.56550503000231,0.45
1325.860564616,57.049704280372055,0.46
1325.8607646159999,71.61324216631381,0.47
1325.860964616,48.308311112646436,0.48
1325.861164616,49.1487691856464,0.49
1325.861364616,70.50148626765439,0.5
1325.861564616,35.373917102205255,0.51
1325.8617646159998,28.893166065743756,0.52
1325.861964616,40.66876115256492,0.53
1325.862164616,53.19308379209723,0.54
1325.862364616,84.31679545353506,0.55
1325.8625646159999,41.56708459769141,0.56
1325.862764616,48.90511866708359,0.57
1325.862964616,48.41677688832425,0.58
1325.863164616,21.23537209134235,0.59
1325.863364616,54.411891967927744,0.6
1325.8635646159998,56.39475361558679,0.61
1325.863764616,53.42047102808995,0.62
1325.863964616,79.25149103549295,0.63
1325.864164616,48.7592727887728,0.64
1325.8643646159999,46.24711151770984,0.65
1325.864564616,93.60502336648615,0.66
1325.864764616,26.426480896465037,0.67
1325.864964616,68.11942304036548,0.68
1325.865164616,54.628943664204556,0.69
1325.8653646159999,60.95731964943152,0.7
1325.865564616,12.536840757226386,0.71
1325.865764616,63.622095639750796,0.72
1325.865964616,52.854198502555555,0.73
1325.8661646159999,85.55160768794998,0.74
1325.866364616,28.705324140703308,0.75
1325.866564616,41.08485642918478,0.76
1325.866764616,46.92581786345919,0.77
1325.866964616,57.00023877312469,0.78
1325.8671646159999,21.588160988129577,0.79
1325.867364616,24.33111287545033,0.8
1325.867564616,65.52703858052563,0.81
1325.867764616,33.238787408626564,0.82
1325.8679646159999,54.10189383800912,0.83
1325.868164616,59.58530032218232,0.84
1325.868364616,31.63566249957688,0.85
1325.868564616,35.79933586421357,0.86
1325.868764616,74.09806459643313,0.87
1325.8689646159999,49.4962109633275,0.88
1325.869164616,24.37262748776805,0.89
1325.869364616,56.173301686714275,0.9
1325.869564616,60.171443743489185,0.91
1325.8697646159999,60.25792603047537,0.92
1325.869964616,35.868744649499426,0.93
1325.870164616,55.16158521079196,0.94
1325.870364616,44.35191552654269,0.95
1325.870564616,53.54572659239971,0.96
1325.8707646159999,31.21419577476641,0.97
1325.870964616,67.53980270726244,0.98
1325.871164616,35.07878667980802,0.99
1325.871364616,46.095399430003724,1.0
1325.871564616,34.87781109145923,1.01
1325.871764616,50.66271112849931,1.02
1325.871964616,31.368118781794802,1.03
1325.872164616,41.17109479414601,1.04
1325.872364616,68.77663356782121,1.05
1325.8725646159999,63.05296786864625,1.06
1325.872764616,60.27560106195604,1.07
1325.872964616,63.64743676915496,1.08
1325.873164616,46.848493888687464,1.09
1325.873364616,31.372446160804525,1.1
1325.873564616,44.62895703049004,1.11
1325.873764616,69.19297144783057,1.12
1325.873964616,34.25344060924042,1.13
1325.874164616,90.04155557050723,1.14
1325.8743646159999,55.95148881509458,1.15
1325.874564616,65.77649855410729,1.16
1325.874764616,54.008919199843604,1.17
1325.874964616,30.14169366458422,1.18
1325.875164616,76.43068324449408,1.19
1325.8753646159998,59.92879672233916,1.2
1325.875564616,62.94338127285799,1.21
1325.875764616,40.026489018905124,1.22
1325.875964616,65.09476519030454,1.23
1325.8761646159999,37.366647262665055,1.24
1325.876364616,41.042980094377036,1.25
1325.876564616,17.490097648023593,1.26
1325.876764616,53.84220524767426,1.27
1325.876964616,30.851570296405153,1.28
1325.8771646159998,32.14322969970254,1.29
1325.877364616,19.69239334726653,1.3
1325.877564616,47.564871433603145,1.31
1325.877764616,56.96672343271878,1.32
1325.8779646159999,50.85488738585117,1.33
1325.878164616,37.928576153478474,1.34
1325.878364616,30.93827113316738,1.35
1325.878564616,21.048304274468602,1.36
1325.878764616,47.311595272801675,1.37
1325.8789646159998,41.40647185767998,1.38
1325.879164616,41.12863696499009,1.39
1325.879364616,56.11406691419495,1.4
1325.879564616,36.041081454960576,1.41
1325.8797646159999,65.83917462183679,1.42
1325.879964616,54.07765783317798,1.43
1325.880164616,51.105475452045724,1.44
1325.880364616,54.67903556748581,1.45
1325.880564616,64.9146845291714,1.46
1325.8807646159999,92.48712798836985,1.47
1325.880964616,75.16794036748611,1.48
1325.881164616,46.19230531993062,1.49
1325.881364616,53.011026112201606,1.5
1325.8815646159999,55.88411668682329,1.51
1325.881764616,52.91769592007873,1.52
1325.881964616,78.18257618341302,1.53
1325.882164616,71.76300922461147,1.54
1325.882364616,17.377137689754214,1.55
1325.8825646159999,68.46287167492532,1.56
1325.882764616,28.37751919635234,1.57
1325.882964616,31.89306971053855,1.58
1325.883164616,56.635950207947886,1.59
1325.8833646159999,32.0474622535659,1.6
1325.883564616,33.99335791544303,1.61
1325.883764616,61.90391754211159,1.62
1325.883964616,80.67380907456743,1.63
1325.884164616,68.26163961135475,1.64
1325.8843646159999,62.179135822952645,1.65
1325.884564616,55.85900257982254,1.66
1325.884764616,24.417914899838138,1.67
1325.884964616,58.489804510130824,1.68
1325.8851646159999,61.955326569812854,1.69
1325.885364616,39.108755574396014,1.7
1325.885564616,20.488220975190483,1.71
1325.885764616,31.595202971441466,1.72
1325.885964616,57.27355253640733,1.73
1325.8861646159999,75.3615370915149,1.74
1325.886364616,40.4787052534692,1.75
1325.886564616,58.15506381869643,1.76
1325.886764616,43.12380416241144,1.77
1325.886964616,25.883593929878387,1.78
1325.887164616,61.16519111275257,1.79
1325.887364616,58.809650062886604,1.8
1325.887564616,35.59935337187101,1.81
1325.887764616,33.40149734980841,1.82
1325.8879646159999,56.672610051306705,1.83
1325.888164616,71.47714047843618,1.84
1325.888364616,44.09631204799566,1.85
1325.888564616,28.46597751901048,1.86
1325.888764616,60.89035914627851,1.87
1325.888964616,66.3766198419716,1.88
1325.889164616,69.65219775574587,1.89
1325.889364616,34.12391591020924,1.9
1325.889564616,75.9645096431607,1.91
1325.8897646159999,64.44687563966747,1.92
1325.889964616,51.806688450970306,1.93
1325.890164616,105.09743095182907,1.94
1325.890364616,35.35913599739026,1.95
1325.890564616,56.388770864762535,1.96
1325.8907646159998,55.56363520924823,1.97
1325.890964616,52.369411704599855,1.98
1325.891164616,52.25400235513138,1.99
1325.891364616,68.56367876597213,2.0
1325.8915646159999,50.34632783353002,2.01
1325.891764616,44.675549362546505,2.02
1325.891964616,41.138434818442775,2.03
1325.892164616,39.04552244203524,2.04
1325.892364616,66.92971631859243,2.05
1325.8925646159998,64.71323628441361,2.06
1325.892764616,34.1346450998953,2.07
1325.892964616,29.84422468738238,2.08
1325.893164616,47.9642691631509,2.09
1325.8933646159999,45.3583866955347,2.1
1325.893564616,46.462625531617036,2.11
1325.893764616,64.47184066019287,2.12
1325.893964616,64.5855779694495,2.13
1325.894164616,67.12631754823202,2.14
1325.8943646159998,59.36576756072755,2.15
1325.894564616,63.00658260933386,2.16
1325.894764616,51.86238437083939,2.17
1325.894964616,60.08827995305145,2.18
1325.8951646159999,47.36831890054243,2.19
1325.895364616,79.94066690386717,2.2
1325.895564616,33.21568193377219,2.21
1325.895764616,52.35850737273975,2.22
1325.895964616,26.255663438438944,2.23
1325.8961646159999,37.646788010736536,2.24
1325.896364616,60.12282534512037,2.25
1325.896564616,78.28215793707957,2.26
1325.896764616,14.273638770553418,2.27
1325.8969646159999,60.37568009890392,2.28
1325.897164616,76.85291159469392,2.29
1325.897364616,43.70102960570127,2.3
1325.897564616,71.88292721200699,2.31
1325.897764616,45.35445690171978,2.32
1325.8979646159999,63.64733889079257,2.33
1325.898164616,56.89574246138348,2.34
1325.898364616,46.675142977949,2.35
1325.898564616,34.82634298803224,2.36
1325.8987646159999,63.77604498147635,2.37
1325.898964616,57.80496785443922,2.38
1325.899164616,29.0392932870666,2.39
1325.899364616,24.063420511309253,2.4
1325.899564616,31.282825499259243,2.41
1325.8997646159999,59.158413660456645,2.42
1325.899964616,47.67987132062308,2.43
1325.900164616,22.984509127598965,2.44
1325.900364616,46.55055354725983,2.45
1325.9005646159999,86.13317991902954,2.46
1325.900764616,11.056536983558246,2.47
1325.900964616,63.95985975415189,2.48
1325.901164616,55.68099605604684,2.49
1325.901364616,44.57504414131637,2.5
1325.9015646159999,73.84531701152862,2.51
1325.901764616,67.02969107198278,2.52
1325.901964616,23.91411246865578,2.53
1325.902164616,37.2710927527404,2.54
1325.9023646159999,47.910427635163295,2.55
1325.902564616,53.98979428038095,2.56
1325.902764616,46.71670037239819,2.57
1325.902964616,44.35028918759617,2.58
1325.903164616,49.20689068534895,2.59
1325.9033646159999,61.563422533416976,2.6
1325.903564616,59.30925127105829,2.61
1325.903764616,71.91902206686139,2.62
1325.903964616,37.428958168336855,2.63
1325.904164616,59.15775754537387,2.64
1325.904364616,29.72765827556917,2.65
1325.904564616,59.99697695890149,2.66
1325.904764616,51.646034564383804,2.67
1325.904964616,43.432559462694485,2.68
1325.9051646159999,77.45577208475925,2.69
1325.905364616,52.668216119693724,2.7
1325.905564616,37.631456595969354,2.71
1325.905764616,53.08314941139555,2.72
1325.905964616,40.87065151406658,2.73
1325.9061646159998,18.719602857300156,2.74
1325.906364616,29.43665482411304,2.75
1325.906564616,19.198616605448045,2.76
1325.906764616,36.40468179901327,2.77
1325.9069646159999,65.23562443653236,2.78
1325.907164616,65.47843085629928,2.79
1325.907364616,53.77840170324852,2.8
1325.907564616,42.859477346083125,2.81
1325.907764616,19.624704327215127,2.82
1325.9079646159998,38.37345720081983,2.83
1325.908164616,69.83256782330446,2.84
1325.908364616,43.787424002334646,2.85
1325.908564616,61.066769627630535,2.86
1325.9087646159999,66.52975223174936,2.87
1325.908964616,54.6550355462571,2.88
1325.909164616,44.46699413655659,2.89
1325.909364616,53.860501008406445,2.9
1325.909564616,50.98581693079632,2.91
1325.9097646159998,37.06357161192925,2.92
1325.909964616,36.964582502538356,2.93
1325.910164616,49.57909700380337,2.94
1325.910364616,31.404210406292993,2.95
1325.9105646159999,37.853764460007945,2.96
1325.910764616,83.94892978565369,2.97
1325.910964616,53.44115756092827,2.98
1325.911164616,55.349162943120724,2.99
1325.911364616,68.35231643910237,3.0
1325.9115646159999,42.78905781458589,3.01
1325.911764616,34.382390093679305,3.02
1325.911964616,53.63307086437241,3.03
1325.912164616,89.94498620927438,3.04
1325.9123646159999,74.03065135226984,3.05
1325.912564616,65.93686090234172,3.06
1325.912764616,65.65381182313692,3.07
1325.912964616,25.44002635315765,3.08
1325.913164616,72.32101067131454,3.09
1325.9133646159999,62.05606328190892,3.1
1325.913564616,54.552724992592225,3.11
1325.913764616,70.27759122548892,3.12
1325.913964616,69.80448252331468,3.13
1325.9141646159999,9.779558787589174,3.14
1325.914364616,60.873667216212574,3.15
1325.914564616,60.89614052288099,3.16
1325.914764616,41.98187723656267,3.17
1325.914964616,66.20338815371761,3.18
1325.9151646159999,66.65386695120719,3.19
1325.915364616,77.57834099895058,3.2
1325.915564616,58.92317801933331,3.21
1325.915764616,47.03828075710649,3.22
1325.9159646159999,51.81995487030364,3.23
1325.916164616,59.820063146614615,3.24
1325.916364616,36.1781553600363,3.25
1325.916564616,45.96961424894638,3.26
1325.916764616,66.71865298239189,3.27
1325.9169646159999,48.68720843662982,3.28
1325.917164616,64.73579217044991,3.29
