t;force_n;position_mm
28624.558286099;60.30149969926077;0.0
28624.560286099;48.82982453984763;0.1
28624.562286099;31.037289836068098;0.2
28624.564286099;48.4885630053888;0.3
28624.566286099;68.57444046110052;0.4
28624.568286099;34.77043195419958;0.5
28624.570286099;58.13267571456311;0.6
28624.572286099;43.75935011845623;0.7
28624.574286099;38.872480352731344;0.8
28624.576286099;29.211463130296888;0.9
28624.578286099;51.157358123881586;1.0
28624.580286099;75.69089152684575;1.1
28624.582286099;8.87456633017758;1.2
28624.758286099;0.0;10.0
28624.958286099;8065.608302745628;20.0
28625.158286099;7007.210745482276;30.0
28625.358286099;5947.020280268265;40.0
28625.558286099;4983.9230624427355;50.0
28625.758286099;4066.235419040679;60.0
28625.958286099;3026.8366391992054;70.0
28626.158286099;1942.6592179152776;80.0
28626.358286099;968.2459198566501;90.0
