time_s,force_n,position_mm
11808.170268881,67.01316729138055,0.0
11808.170468881,42.150053463381724,0.01
11808.170668881,38.31410840008575,0.02
11808.170868881,49.47679953477635,0.03
11808.171068881,53.16698398375792,0.04
11808.171268881,46.99077758878415,0.05
11808.171468881,40.59430404417998,0.06
11808.171668881,66.13771799338363,0.07
11808.171868881,26.568600386083084,0.08
11808.172068881,77.96776196260974,0.09
11808.172268881,29.90415266614171,0.1
11808.172468881,31.36185542558349,0.11
11808.172668881,43.9651985001761,0.12
11808.172868881,39.94170872941549,0.13
11808.173068881,42.670950584984,0.14
11808.173268881,29.88181366383436,0.15
11808.173468881,61.638994022929936,0.16
11808.173668881,54.91109271492341,0.17
11808.173868881,75.6428633610889,0.18
11808.174068881,63.24074953228374,0.19
11808.174268881,38.56268609839509,0.2
11808.174468881,56.28090095492981,0.21
11808.174668881,51.4586332000812,0.22
11808.174868881,60.67729892139137,0.23
11808.175068881,74.13367686240058,0.24
11808.175268881,21.539715062595985,0.25
11808.175468881,77.15589377560782,0.26
11808.175668881,78.60833549026913,0.27
11808.175868881,35.25453902679307,0.28
11808.176068881,64.75436052596464,0.29
11808.176268881,88.08858218917067,0.3
11808.176468881,53.666022929412115,0.31
11808.176668881,72.05607736362508,0.32
11808.176868881,61.53118035833997,0.33
11808.177068881,50.39991074904376,0.34
11808.177268881,56.46471505967845,0.35
11808.177468881,47.07987386564541,0.36
11808.177668881,34.0790309357239,0.37
11808.177868881,55.52029494568002,0.38
11808.178068881,82.79963028029302,0.39
11808.178268881,31.453039702259705,0.4
11808.178468881,88.14796883495752,0.41
11808.178668881,41.625771727459,0.42
11808.178868881,64.77756268384087,0.43
11808.179068881,53.59367509179321,0.44
11808.179268881,45.26188821057839,0.45
11808.179468881,55.45366931613944,0.46
11808.179668881,75.16221633804128,0.47
11808.179868881,26.919698600359098,0.48
11808.180068881,53.95998089825581,0.49
11808.180268881,44.02721202147279,0.5
11808.180468881,42.073330183808444,0.51
11808.180668881,70.37047564698669,0.52
11808.180868881,34.82614329526258,0.53
11808.181068881,45.20353714842709,0.54
11808.181268881,55.931348889790335,0.55
11808.181468881001,88.23350836620068,0.56
11808.181668881,62.33870321866115,0.57
11808.181868881,51.52113427393682,0.58
11808.182068881,38.7847346505739,0.59
11808.182268881,71.83147646907176,0.6
11808.182468881,68.0198452568277,0.61
11808.182668881,27.60782156934546,0.62
11808.182868881,29.373775192259583,0.63
11808.183068881,51.09988945769903,0.64
11808.183268881001,59.888655751399824,0.65
11808.183468881,46.06538339614796,0.66
11808.183668881,51.05546474557163,0.67
11808.183868881,34.08400650587301,0.68
11808.184068881,68.51272415637462,0.69
11808.184268881,37.681582350473064,0.7
11808.184468881,70.15581973714555,0.71
11808.184668881,40.60016599396229,0.72
11808.184868881,32.35968360604626,0.73
11808.185068881001,54.89891734246205,0.74
11808.185268881,31.28042288186997,0.75
11808.185468881,59.17955029668247,0.76
11808.185668881,48.036316371992534,0.77
11808.185868881,46.391084161952996,0.78
11808.186068881,42.913727227435814,0.79
11808.186268881,65.64532038801161,0.8
11808.186468881,37.81190114386317,0.81
11808.186668881,25.131140764581037,0.82
11808.186868881001,23.49368597562211,0.83
11808.187068881,26.680432983684767,0.84
11808.187268881,58.92787937783151,0.85
11808.187468881,44.16824204492869,0.86
11808.187668881,49.05054547407463,0.87
11808.187868881,24.874918998096586,0.88
11808.188068881,9.314617771332678,0.89
11808.188268881,65.41166909715913,0.9
11808.188468881,72.97662095838561,0.91
11808.188668881001,69.81876638056319,0.92
11808.188868881,43.53475542606331,0.93
11808.189068881,50.113963094042475,0.94
11808.189268881,45.87388747396176,0.95
11808.189468881,13.2813850217998,0.96
11808.189668881,63.32627542553011,0.97
11808.189868881,43.67944088078764,0.98
11808.190068881,59.34474908427561,0.99
11808.190268881,25.500189817120035,1.0
11808.190468881001,48.33052068137766,1.01
11808.190668881,58.9686542149579,1.02
11808.190868881,27.336862977496438,1.03
11808.191068881,68.52369676171986,1.04
11808.191268881,43.66284550722798,1.05
11808.191468881,33.9063328144195,1.06
11808.191668881,33.01438356776444,1.07
11808.191868881,88.26715092061241,1.08
11808.192068881,53.160545154982,1.09
11808.192268881001,62.07734022520921,1.1
11808.192468881,90.145414015314,1.11
11808.192668881,64.16957287237256,1.12
11808.192868881,50.47218086851253,1.13
11808.193068881,64.46019856303569,1.14
11808.193268881,44.17646454797839,1.15
11808.193468881,29.638838817841613,1.16
11808.193668881,72.36350249820951,1.17
11808.193868881,38.49162794860284,1.18
11808.194068881001,51.42050070591735,1.19
11808.194268881,52.40852795004652,1.2
11808.194468881,63.58444805919568,1.21
11808.194668881,44.32261672085806,1.22
11808.194868881,39.461575893421966,1.23
11808.195068881,54.39684428105319,1.24
11808.195268881,66.80567994779739,1.25
11808.195468881,37.237202662583165,1.26
11808.195668881,49.5675764120867,1.27
11808.195868881001,82.83325412582647,1.28
11808.196068881,17.159517106877836,1.29
11808.196268881,50.61057973643669,1.3
11808.196468881,52.42520349276342,1.31
11808.196668881,60.429452527318055,1.32
11808.196868881,16.199928187769366,1.33
11808.197068881,62.073628164526305,1.34
11808.197268881,78.95181734972259,1.35
11808.197468881,30.701661488550272,1.36
11808.197668881001,48.729235117368376,1.37
11808.197868881,52.95986118278826,1.38
11808.198068881,72.59743473202086,1.39
11808.198268881,74.93967612179136,1.4
11808.198468881,30.831335369798968,1.41
11808.198668881,60.56890101588971,1.42
11808.198868881,31.638182614577218,1.43
11808.199068881,59.40452136511283,1.44
11808.199268881,18.505538791619095,1.45
11808.199468881001,29.088988699486706,1.46
11808.199668881,49.889989140716466,1.47
11808.199868881,41.701224860145324,1.48
11808.200068881,38.39604148338356,1.49
11808.200268881,51.09840752485521,1.5
11808.200468881,55.39127491131069,1.51
11808.200668881,16.129969718653975,1.52
11808.200868881,27.107630704718773,1.53
11808.201068881,75.9505475876544,1.54
11808.201268881001,29.167660144484696,1.55
11808.201468881,71.70924097640716,1.56
11808.201668881,25.528440540666125,1.57
11808.201868881,12.369476270393712,1.58
11808.202068881,65.66519204652664,1.59
11808.202268881,59.58629872245049,1.6
11808.202468881,68.75835516420446,1.61
11808.202668881,34.91395920281517,1.62
11808.202868881,64.5992340292845,1.63
11808.203068881001,25.634419443447545,1.64
11808.203268881,57.057198621677244,1.65
11808.203468881,60.14831902997949,1.66
11808.203668881,62.89411844293194,1.67
11808.203868881,59.24098785489358,1.68
11808.204068881,77.64121853417353,1.69
11808.204268881,33.12517720276212,1.7
11808.204468881,45.76058131371023,1.71
11808.204668881,64.55651416530526,1.72
11808.204868881001,47.71882416063777,1.73
11808.205068881,43.49745979633191,1.74
11808.205268881,41.03281407604777,1.75
11808.205468881,45.73384222707226,1.76
11808.205668881,44.55797778147111,1.77
11808.205868881,51.86549727894422,1.78
11808.206068881,31.24776389196,1.79
11808.206268881,34.376677823389294,1.8
11808.206468881,87.50719249284705,1.81
11808.206668881001,52.22824394181508,1.82
11808.206868881,75.71756005145056,1.83
11808.207068881,31.146108678822717,1.84
11808.207268881,59.690330472853475,1.85
11808.207468881,77.17351557808678,1.86
11808.207668881,13.808255230488662,1.87
11808.207868881,28.32533888754888,1.88
11808.208068881,42.30982378407922,1.89
11808.208268881,53.365455880911945,1.9
11808.208468881001,10.55280685823952,1.91
11808.208668881,56.38258057500905,1.92
11808.208868881,71.92161318017843,1.93
11808.209068881,59.97522837985283,1.94
11808.209268881,40.90624603393652,1.95
11808.209468881,20.776183452063616,1.96
11808.209668881,51.77394169314819,1.97
11808.209868881,37.427566205398584,1.98
11808.210068881,64.89492275261836,1.99
11808.210268881001,59.633049150742124,2.0
11808.210468881,56.10542858396971,2.01
11808.210668881,72.25908973048942,2.02
11808.210868881,43.86230606415981,2.03
11808.211068881,76.36845881455903,2.04
11808.211268881,49.79536455389668,2.05
11808.211468881,52.64906895459193,2.06
11808.211668881,37.90963952850045,2.07
11808.211868881,29.9417322360751,2.08
11808.212068881001,32.78687739326295,2.09
11808.212268881,61.68859719730786,2.1
11808.212468881,59.76453840276582,2.11
11808.212668881,32.90534118153474,2.12
11808.212868881,43.098070348228006,2.13
11808.213068881,57.49148687264144,2.14
11808.213268881,69.43637486653486,2.15
11808.213468881,56.7065858187124,2.16
11808.213668881,37.457968939118814,2.17
11808.213868881001,38.815815438796655,2.18
11808.214068881,69.3173408415004,2.19
11808.214268881,34.99686086851987,2.2
11808.214468881,28.1846800485334,2.21
11808.214668881,37.21834480920629,2.22
11808.214868881,26.970889711178046,2.23
11808.215068881,41.18928145217305,2.24
11808.215268881,52.10668611436827,2.25
11808.215468881,34.205730432882326,2.26
11808.215668881001,48.312482236964414,2.27
11808.215868881,18.479196413996366,2.28
11808.216068881,53.460488281016396,2.29
11808.216268881,37.10877153720763,2.3
11808.216468881,35.50804750316637,2.31
11808.216668881,51.558808720377755,2.32
11808.216868881,60.69021845730799,2.33
11808.217068881,75.15798708999144,2.34
11808.217268881,56.27961602689078,2.35
11808.217468881001,72.8255946300947,2.36
11808.217668881,32.45975132322823,2.37
11808.217868881,56.684879042832684,2.38
11808.218068881,38.66592126899669,2.39
11808.218268881,30.98089028136934,2.4
11808.218468881,38.54854587329396,2.41
11808.218668881,46.67782077082443,2.42
11808.218868881,34.51648089242458,2.43
11808.219068881,73.29789764119687,2.44
11808.219268881001,45.479434521201945,2.45
11808.219468881,25.403460754812436,2.46
11808.219668881,30.06577304278744,2.47
11808.219868881,43.55106134313185,2.48
11808.220068881,52.419107505127805,2.49
11808.220268881,11.13835915248837,2.5
11808.220468881,33.26057471554839,2.51
11808.220668881,44.01696322785186,2.52
11808.220868881,71.49780585853802,2.53
11808.221068881001,20.267067030773973,2.54
11808.221268881,53.911046698595875,2.55
11808.221468881,53.927156084321304,2.56
11808.221668881,34.13203770481289,2.57
11808.221868881,37.32745630905643,2.58
